"OTU","Treatment","Day","log2FoldChange","p"
"OTU.465","13CCPS","14",0.17409402959993,0.787890541463621
"OTU.6046","13CCPS","14",-0.108291730630703,0.921353961395774
"OTU.2034","13CCPS","14",0.359989387721647,0.648493503153885
"OTU.162","13CCPS","14",-0.0259949636872368,0.926343337440679
"OTU.846","13CCPS","14",0.0394399665492676,0.855112272949646
"OTU.282","13CCPS","14",0.314306977340859,0.671222926405478
"OTU.1094","13CCPS","14",0.812758874564104,0.224406155962021
"OTU.670","13CCPS","14",0.474549034159226,0.523823006430076
"OTU.1749","13CCPS","14",0.224112284244339,0.73727551796703
"OTU.1404","13CCPS","14",0.537330971826893,0.464289424868573
"OTU.573","13CCPS","14",1.38800455336983,0.0157499093753528
"OTU.760","13CCPS","14",0.641379660270699,0.369954720484149
"OTU.156","13CCPS","14",1.57395648912229,0.00462722450674019
"OTU.1791","13CCPS","14",0.486347140497551,0.51261830877694
"OTU.710","13CCPS","14",0.0265201717769808,0.911799630602568
"OTU.551","13CCPS","14",-0.309359090789263,0.975858795834177
"OTU.134","13CCPS","14",-0.172195823559302,0.965933533176449
"OTU.183","13CCPS","14",-0.805381019243244,0.999385650540687
"OTU.1316","13CCPS","14",-0.177371836556819,0.943683211904365
"OTU.342","13CCPS","14",-0.537904547738119,0.993993184237134
"OTU.12","13CCPS","14",-1.52130054452927,0.999999999268902
"OTU.247","13CCPS","14",-0.266373681886068,0.971459406356328
"OTU.122","13CCPS","14",-1.01572017886796,0.999958994785209
"OTU.5906","13CCPS","14",-0.885882058695546,0.999788263994308
"OTU.141","13CCPS","14",0.0435617931253732,0.881942016853216
"OTU.121","13CCPS","14",-0.857637991430014,0.999863025532308
"OTU.599","13CCPS","14",0.0631818916994674,0.845812717457236
"OTU.171","13CCPS","14",-0.370341035708738,0.980861940841003
"OTU.155","13CCPS","14",0.157616644509473,0.848073136099414
"OTU.113","13CCPS","14",0.392517637521822,0.62114315319373
"OTU.978","13CCPS","14",0.0893465086383103,0.838726290833599
"OTU.153","13CCPS","14",0.130316132798936,0.826363008638515
"OTU.4925","13CCPS","14",-0.302421114634977,0.985599208985834
"OTU.80","13CCPS","14",-0.358664494208203,0.994669729946866
"OTU.93","13CCPS","14",-0.149826954845406,0.938870484101596
"OTU.559","13CCPS","14",0.455994187434235,0.542456183542752
"OTU.106","13CCPS","14",-0.0654891512933678,0.921728017023631
"OTU.634","13CCPS","14",-0.307223614039264,0.971857329968034
"OTU.69","13CCPS","14",-0.485729222387881,0.996523839631627
"OTU.216","13CCPS","14",-0.401523703495474,0.986623510182054
"OTU.277","13CCPS","14",-0.806673798644764,0.999511077113539
"OTU.1576","13CCPS","14",0.044217978031356,0.852601986481089
"OTU.3388","13CCPS","14",0.833561474636677,0.197484412735833
"OTU.360","13CCPS","14",-0.432088554890546,0.990045689123939
"OTU.1364","13CCPS","14",0.181652391550397,0.789966209617817
"OTU.275","13CCPS","14",-0.151823866388578,0.949573941162969
"OTU.4614","13CCPS","14",-0.289861764395101,0.97635245794618
"OTU.91","13CCPS","14",-0.0686883475533729,0.947932200741812
"OTU.1535","13CCPS","14",-0.0126121245906162,0.88545274194292
"OTU.99","13CCPS","14",0.220547270631849,0.773702460602036
"OTU.145","13CCPS","14",-0.937330742844324,0.99974838875914
"OTU.5130","13CCPS","14",0.146299589126166,0.797528804022381
"OTU.697","13CCPS","14",0.664743138518523,0.335588571434849
"OTU.242","13CCPS","14",-0.0626648394731217,0.910883972759461
"OTU.2338","13CCPS","14",-0.320837008244256,0.980621430258373
"OTU.194","13CCPS","14",0.229066960486894,0.742446787240804
"OTU.1635","13CCPS","14",0.839430969752473,0.211436686021571
"OTU.778","13CCPS","14",1.00498214472227,0.109526010689429
"OTU.1358","13CCPS","14",0.620010064256037,0.387443497621135
"OTU.892","13CCPS","14",0.853920401148526,0.199943802858917
"OTU.1350","13CCPS","14",-0.209696303002045,0.949161374660942
"OTU.329","13CCPS","14",-0.42530108665072,0.98647107019092
"OTU.127","13CCPS","14",-0.988941670255506,0.999863740413918
"OTU.147","13CCPS","14",-0.766282699612005,0.999325197112656
"OTU.616","13CCPS","14",0.0629870883315626,0.846098809861872
"OTU.4427","13CCPS","14",-0.577810839910871,0.994606582890867
"OTU.419","13CCPS","14",0.132260654541808,0.823443767515506
"OTU.220","13CCPS","14",0.0034561067222109,0.891572175445576
"OTU.5980","13CCPS","14",0.137576414784855,0.82662570186312
"OTU.430","13CCPS","14",0.157288272270685,0.793625294499793
"OTU.72","13CCPS","14",-0.801345370917035,0.999627453077835
"OTU.570","13CCPS","14",0.319712478944807,0.683528337659337
"OTU.1921","13CCPS","14",0.483365967664409,0.51538578634195
"OTU.60","13CCPS","14",-0.763040212682559,0.999548476229493
"OTU.159","13CCPS","14",-0.301595911821167,0.985126629196436
"OTU.131","13CCPS","14",-0.107612769488106,0.921142266279401
"OTU.3540","13CCPS","14",-0.710704905407421,0.998899827254452
"OTU.1274","13CCPS","14",-0.724733460235238,0.99822730487237
"OTU.107","13CCPS","14",0.686674592394363,0.320049576269393
"OTU.2379","13CCPS","14",0.779591486001155,0.248570728780213
"OTU.14","13CCPS","14",-0.841996743598644,0.999661112994743
"OTU.6203","13CCPS","14",0.244394916231644,0.775807193137273
"OTU.1186","13CCPS","14",-0.12866802126509,0.935360442549536
"OTU.511","13CCPS","14",-0.147346411044083,0.937712859198417
"OTU.925","13CCPS","14",-0.110396538957981,0.922396274531027
"OTU.424","13CCPS","14",-0.479101733960507,0.990464049489899
"OTU.865","13CCPS","14",-0.307941032061737,0.981989943311931
"OTU.822","13CCPS","14",-0.0826286141978078,0.915994533231366
"OTU.95","13CCPS","14",-0.746606539658717,0.999669077015046
"OTU.208","13CCPS","14",0.169627940082188,0.791259372880434
"OTU.685","13CCPS","14",0.548021291359255,0.454873699723775
"OTU.1025","13CCPS","14",-0.346976009717992,0.984425396543757
"OTU.338","13CCPS","14",-0.424449668041006,0.990295647582724
"OTU.873","13CCPS","14",0.00236977873446852,0.879679220949463
"OTU.305","13CCPS","14",-0.428503194581416,0.986527444765616
"OTU.294","13CCPS","14",-0.725048925694797,0.998921515218062
"OTU.648","13CCPS","14",-0.170934604068598,0.950311199947832
"OTU.650","13CCPS","14",-0.376543830360756,0.989671903848686
"OTU.763","13CCPS","14",-0.48315106408129,0.990650414178225
"OTU.997","13CCPS","14",0.38552009564212,0.609980653417437
"OTU.663","13CCPS","14",1.41085449765512,0.0175394826182502
"OTU.527","13CCPS","14",0.152780630372812,0.792086224901707
"OTU.473","13CCPS","14",1.66830911370561,0.00181563691555405
"OTU.476","13CCPS","14",0.704445373197642,0.306497790124139
"OTU.408","13CCPS","14",0.805370511023626,0.211049150881652
"OTU.767","13CCPS","14",0.0573030641505522,0.848862503514342
"OTU.1135","13CCPS","14",1.26477378924361,0.0214391786587827
"OTU.351","13CCPS","14",2.11844406359298,7.25193713174531e-06
"OTU.217","13CCPS","14",1.56372641233978,0.00291352844297184
"OTU.356","13CCPS","14",1.20644383399476,0.0306767778407367
"OTU.700","13CCPS","14",1.98399840789301,0.000265634637541351
"OTU.484","13CCPS","14",2.42173127022384,2.32971283262748e-06
"OTU.1065","13CCPS","14",1.90217860754047,0.00022502568483235
"OTU.1062","13CCPS","14",1.05642556212547,0.0918486937644045
"OTU.1046","13CCPS","14",0.71138710025768,0.308536841623408
"OTU.285","13CCPS","14",1.85124590853864,0.000194349671312474
"OTU.548","13CCPS","14",0.403334471030864,0.58802869603843
"OTU.3196","13CCPS","14",1.08595406518663,0.0729924327007619
"OTU.256","13CCPS","14",1.20726949906312,0.0252397080025315
"OTU.5670","13CCPS","14",0.641546842402802,0.369715721643918
"OTU.619","13CCPS","14",0.23675367048692,0.739449770467488
"OTU.628","13CCPS","14",0.550250292489913,0.452788540088691
"OTU.499","13CCPS","14",0.544287814384103,0.458236799510113
"OTU.427","13CCPS","14",0.45828009669179,0.540198866225883
"OTU.893","13CCPS","14",0.373819747845448,0.618626702380697
"OTU.579","13CCPS","14",-0.06094584242093,0.910744935450083
"OTU.1470","13CCPS","14",0.136634239794331,0.800092208219139
"OTU.554","13CCPS","14",0.509245722665868,0.490706123057664
"OTU.1247","13CCPS","14",0.658334925299648,0.35708565408879
"OTU.721","13CCPS","14",0.518417935564275,0.482085485999994
"OTU.436","13CCPS","14",0.0782720826797449,0.840944032535527
"OTU.955","13CCPS","14",1.11510992136909,0.0697508594269063
"OTU.410","13CCPS","14",0.658867494109562,0.335288343855234
"OTU.425","13CCPS","14",0.311465918757182,0.66911108563526
"OTU.1119","13CCPS","14",-0.0153638694961123,0.886925852018219
"OTU.2270","13CCPS","14",0.404558474322976,0.586929701518307
"OTU.313","13CCPS","14",0.79588934969761,0.210952190396146
"OTU.780","13CCPS","14",-0.21771344203025,0.960773636407136
"OTU.1154","13CCPS","14",0.565286383381521,0.439501742168136
"OTU.117","13CCPS","14",0.861764525219844,0.132555702121419
"OTU.1001","13CCPS","14",0.073212475365765,0.844032815125127
"OTU.455","13CCPS","14",-0.23357777867974,0.969527850559412
"OTU.5580","13CCPS","14",-0.24652004097804,0.960827950708525
"OTU.4617","13CCPS","14",-0.107113000640541,0.920981987259125
"OTU.1561","13CCPS","14",0.400137017714907,0.590905287825009
"OTU.2612","13CCPS","14",0.626606061104376,0.381339692876546
"OTU.1586","13CCPS","14",-0.369242208328956,0.980476689849877
"OTU.809","13CCPS","14",0.241767087279286,0.732891017455895
"OTU.1362","13CCPS","14",0.0612714907560058,0.84686437449451
"OTU.453","13CCPS","14",0.233878603773641,0.735771565604737
"OTU.1557","13CCPS","14",0.733619395055978,0.293493364068266
"OTU.1365","13CCPS","14",0.394350807937775,0.597489877357337
"OTU.552","13CCPS","14",0.379130361087458,0.617638351640099
"OTU.1093","13CCPS","14",1.33055348952593,0.016224521395213
"OTU.363","13CCPS","14",1.53049027535952,0.00373110602443119
"OTU.364","13CCPS","14",1.08092754885074,0.0579259018184432
"OTU.150","13CCPS","14",2.5845602847962,9.5779966480546e-09
"OTU.204","13CCPS","14",2.49824367737165,2.66060307746884e-07
"OTU.468","13CCPS","14",0.882104408424448,0.15246643646702
"OTU.920","13CCPS","14",1.48407260368914,0.00816701118258695
"OTU.600","13CCPS","14",1.39376674499559,0.0103867871915952
"OTU.951","13CCPS","14",0.144347362353686,0.798771732880427
"OTU.553","13CCPS","14",0.308573365544434,0.683309533086368
"OTU.1128","13CCPS","14",0.641374078603411,0.370547165836553
"OTU.653","13CCPS","14",1.00258784975298,0.123863021522742
"OTU.414","13CCPS","14",0.314844138509346,0.668170112117356
"OTU.1100","13CCPS","14",-0.176863683015694,0.943557198596642
"OTU.467","13CCPS","14",0.110695698309804,0.832267791679314
"OTU.861","13CCPS","14",0.146727601496321,0.797341639695838
"OTU.2262","13CCPS","14",0.734260385669919,0.292722526021046
"OTU.354","13CCPS","14",0.312332071942337,0.693581755821541
"OTU.597","13CCPS","14",0.0418254716414274,0.853884715989035
"OTU.359","13CCPS","14",0.463437551469739,0.535325960352861
"OTU.510","13CCPS","14",1.21730504212483,0.0329380699047412
"OTU.466","13CCPS","14",0.512488748140706,0.487537282638425
"OTU.932","13CCPS","14",0.063122421108505,0.846000596568365
"OTU.341","13CCPS","14",-0.138547898087111,0.945122024538836
"OTU.615","13CCPS","14",0.221941770633823,0.73887820172562
"OTU.47","13CCPS","14",-0.254032002854963,0.986971688434275
"OTU.575","13CCPS","14",0.0558009182470629,0.849516052384076
"OTU.683","13CCPS","14",0.785025244025929,0.234992786482191
"OTU.173","13CCPS","14",0.366550358347873,0.634113277606566
"OTU.124","13CCPS","14",0.178341584832799,0.83553684750078
"OTU.111","13CCPS","14",0.285347776140909,0.73924709516192
"OTU.211","13CCPS","14",-0.381716410052451,0.99262942394355
"OTU.540","13CCPS","14",0.21213559641354,0.799475929597751
"OTU.3988","13CCPS","14",0.0226279593956329,0.891511169144166
"OTU.1503","13CCPS","14",0.398211875542001,0.609987282902489
"OTU.108","13CCPS","14",-0.0396547893637615,0.937029077202047
"OTU.2013","13CCPS","14",0.0417458077506997,0.91846203427886
"OTU.439","13CCPS","14",-0.393319001250961,0.984907759088358
"OTU.118","13CCPS","14",-0.347762509241576,0.998836126997339
"OTU.5616","13CCPS","14",0.0883030401156904,0.839240609405039
"OTU.328","13CCPS","14",-0.412530294675164,0.996113667429262
"OTU.168","13CCPS","14",-0.0634095615164842,0.927317658998789
"OTU.178","13CCPS","14",-1.03358215824428,0.999991485331768
"OTU.3231","13CCPS","14",-0.0160102322978189,0.887200001974661
"OTU.1322","13CCPS","14",0.149712213557805,0.794494939843898
"OTU.332","13CCPS","14",0.0567284889082416,0.886245953104019
"OTU.790","13CCPS","14",0.475118230707951,0.523329589075143
"OTU.4973","13CCPS","14",-0.0245163233977481,0.936524332880456
"OTU.5706","13CCPS","14",0.0553009004769084,0.891752893480515
"OTU.253","13CCPS","14",-0.0805765790465032,0.951771070999056
"OTU.146","13CCPS","14",-0.565214147031101,0.999427117955058
"OTU.128","13CCPS","14",0.151894074745295,0.866809276657805
"OTU.3616","13CCPS","14",-0.24691195014348,0.975611904250406
"OTU.5953","13CCPS","14",-0.2859646338756,0.979879136253661
"OTU.5978","13CCPS","14",-0.0432605505834962,0.970566672670858
"OTU.36","13CCPS","14",-0.23997185359099,0.979902565544856
"OTU.298","13CCPS","14",0.0695935631763838,0.865231643890549
"OTU.1800","13CCPS","14",0.0473376247497613,0.901862342373567
"OTU.536","13CCPS","14",-0.696951151730321,0.999959033069892
"OTU.1571","13CCPS","14",0.00176078253880188,0.88255674095521
"OTU.413","13CCPS","14",0.0299886888641581,0.897599996868081
"OTU.44","13CCPS","14",-0.0434487671471373,0.963265910040438
"OTU.52","13CCPS","14",-0.174669780759094,0.971794640655994
"OTU.1395","13CCPS","14",0.308390413614544,0.674151233162697
"OTU.55","13CCPS","14",-0.776171816293796,0.999994785520513
"OTU.2972","13CCPS","14",0.047513349844601,0.87000166257744
"OTU.1371","13CCPS","14",-0.854996349992263,0.999979089775253
"OTU.1699","13CCPS","14",0.223083834487338,0.738024574547818
"OTU.189","13CCPS","14",-0.4212301701071,0.997625583004536
"OTU.4283","13CCPS","14",-0.705601228318536,0.999200941117924
"OTU.595","13CCPS","14",-0.28080601593157,0.96498784730149
"OTU.704","13CCPS","14",0.172190282358799,0.785761651777056
"OTU.2703","13CCPS","14",-0.373877343945185,0.989088303101584
"OTU.493","13CCPS","14",-0.914645519031357,0.999932315193206
"OTU.229","13CCPS","14",-0.768331491695507,0.999855350433156
"OTU.642","13CCPS","14",0.150538596380309,0.797448732105157
"OTU.67","13CCPS","14",-0.346325437794637,0.992030215974348
"OTU.4149","13CCPS","14",0.0731868469059006,0.876981450080221
"OTU.5366","13CCPS","14",-0.305556356111898,0.971230715557026
"OTU.375","13CCPS","14",-0.996466155723129,0.999995807050401
"OTU.174","13CCPS","14",-0.715217339463518,0.999705184359461
"OTU.1056","13CCPS","14",-0.521806304311707,0.995503274459559
"OTU.289","13CCPS","14",-0.251341794178652,0.986122328447157
"OTU.1715","13CCPS","14",-0.527473854809539,0.999470715016596
"OTU.942","13CCPS","14",0.235214344627571,0.734943463961959
"OTU.317","13CCPS","14",-0.161843182668994,0.9799476622897
"OTU.51","13CCPS","14",-0.328159750239989,0.997861185980354
"OTU.5251","13CCPS","14",-0.587698478730169,0.999982414943191
"OTU.533","13CCPS","14",-0.192211474194125,0.969928529075163
"OTU.5413","13CCPS","14",-0.442170283257728,0.992231738262653
"OTU.896","13CCPS","14",0.162013322834763,0.789912411688373
"OTU.1817","13CCPS","14",0.309671717108573,0.67541219870476
"OTU.5991","13CCPS","14",0.063181686062109,0.906733754427961
"OTU.97","13CCPS","14",-0.0685604700519216,0.958628186029483
"OTU.42","13CCPS","14",-0.401114748008631,0.999755560132248
"OTU.5094","13CCPS","14",-0.058874309428206,0.90981575819469
"OTU.5261","13CCPS","14",-0.115427431154602,0.963251872562337
"OTU.284","13CCPS","14",0.0947922374531122,0.904404994721888
"OTU.826","13CCPS","14",0.232877655349635,0.739456705004791
"OTU.78","13CCPS","14",0.0652549816131829,0.939758257555741
"OTU.390","13CCPS","14",0.37923206305482,0.615971886827107
"OTU.249","13CCPS","14",-0.296482776188673,0.981497760492952
"OTU.979","13CCPS","14",0.482123528412672,0.516522768933539
"OTU.785","13CCPS","14",0.506857730698942,0.493134284675701
"OTU.1278","13CCPS","14",0.469559959360959,0.528763273161354
"OTU.706","13CCPS","14",0.130461752917334,0.825597562422471
"OTU.961","13CCPS","14",-0.106289909770793,0.931832465741428
"OTU.283","13CCPS","14",0.104942995947455,0.850056123392206
"OTU.280","13CCPS","14",-0.31006254482421,0.98448951184652
"OTU.496","13CCPS","14",0.240494238810513,0.741609029430899
"OTU.922","13CCPS","14",-0.0124410541163589,0.885859648221967
"OTU.296","13CCPS","14",-0.175791743642189,0.960675113109839
"OTU.817","13CCPS","14",0.392157748115026,0.599426366139782
"OTU.799","13CCPS","14",-0.634272951487676,0.997886910655403
"OTU.645","13CCPS","14",-0.461324091236189,0.991912372832311
"OTU.716","13CCPS","14",-0.242079174704034,0.95928862597679
"OTU.323","13CCPS","14",-0.367902681126772,0.988142971712456
"OTU.402","13CCPS","14",0.102466431178217,0.832955140511901
"OTU.2301","13CCPS","14",-0.181145557758594,0.957733480146069
"OTU.3507","13CCPS","14",-0.480867086718398,0.990659519588308
"OTU.3","13CCPS","14",-0.838137088273146,0.999924321771819
"OTU.4743","13CCPS","14",-1.6280402390591,0.999999999999996
"OTU.9","13CCPS","14",-1.52155915658743,0.999999999996731
"OTU.8","13CCPS","14",-0.709338039187515,0.999976348907182
"OTU.4121","13CCPS","14",-0.490724888164142,0.998698474438476
"OTU.4390","13CCPS","14",-0.641797361483048,0.997914329111835
"OTU.1623","13CCPS","14",-1.08112103035018,0.999997739707501
"OTU.7","13CCPS","14",-0.590319873489361,0.996712064308016
"OTU.163","13CCPS","14",0.156403343187931,0.793968730036406
"OTU.1146","13CCPS","14",1.52801607585693,0.00768756979857944
"OTU.742","13CCPS","14",0.48584672053022,0.513088579323068
"OTU.361","13CCPS","14",0.0851716706748485,0.840631458158819
"OTU.267","13CCPS","14",0.137531776414934,0.799674239770961
"OTU.1553","13CCPS","14",0.137549542868109,0.799509223269685
"OTU.454","13CCPS","14",0.777767015342763,0.255482537962853
"OTU.57","13CCPS","14",-0.353465613031072,0.981915812793245
"OTU.584","13CCPS","14",0.0623578770911472,0.846258116685809
"OTU.316","13CCPS","14",-0.346868727813334,0.97590976670639
"OTU.138","13CCPS","14",0.313621806814247,0.667270652838633
"OTU.387","13CCPS","14",-0.469939462924772,0.988670436383903
"OTU.654","13CCPS","14",0.223228470132344,0.741104421671552
"OTU.1488","13CCPS","14",0.313356266009264,0.667376161997381
"OTU.2200","13CCPS","14",0.161480735707586,0.790153094190706
"OTU.1479","13CCPS","14",0.0452611857710498,0.852058645385698
"OTU.1208","13CCPS","14",-0.347538639222617,0.975829364161642
"OTU.480","13CCPS","14",0.000305793713295911,0.882513303784191
"OTU.481","13CCPS","14",0.0225606714637579,0.87526368273238
"OTU.1144","13CCPS","14",-0.27994298401648,0.964752855906865
"OTU.671","13CCPS","14",-0.248007824693483,0.965767367407508
"OTU.286","13CCPS","14",-0.54740924847614,0.997883382355001
"OTU.757","13CCPS","14",-0.312544269697126,0.972533423480683
"OTU.230","13CCPS","14",0.167722318258843,0.790002242673371
"OTU.777","13CCPS","14",-0.347360354614423,0.975968549074126
"OTU.793","13CCPS","14",-0.281576608590199,0.96493095665509
"OTU.190","13CCPS","14",-0.190959966458435,0.974538931514932
"OTU.139","13CCPS","14",-0.0916174573418063,0.961253627994244
"OTU.538","13CCPS","14",0.0101903153908744,0.877043664781997
"OTU.281","13CCPS","14",0.357765841038007,0.650706477989858
"OTU.856","13CCPS","14",0.152787713418832,0.793093022730991
"OTU.736","13CCPS","14",0.159762235967239,0.791861578066672
"OTU.806","13CCPS","14",-0.413478365206532,0.988239033570303
"OTU.1140","13CCPS","14",-0.429052043163626,0.986827601776152
"OTU.374","13CCPS","14",0.314580118316231,0.671298125549343
"OTU.388","13CCPS","14",0.376932364820329,0.624358451700767
"OTU.85","13CCPS","14",-0.633380665992034,0.999990477677677
"OTU.509","13CCPS","14",0.813043264873001,0.223171597321747
"OTU.195","13CCPS","14",0.183533573585117,0.806166996766126
"OTU.1291","13CCPS","14",0.094322911449692,0.906270301181925
"OTU.437","13CCPS","14",-0.422940160144718,0.996642294542851
"OTU.1280","13CCPS","14",-0.273767498132809,0.968686802105175
"OTU.224","13CCPS","14",0.415415503879202,0.589063058256381
"OTU.740","13CCPS","14",0.472701954041364,0.525629375857589
"OTU.535","13CCPS","14",0.751952980463163,0.271204915760268
"OTU.180","13CCPS","14",0.51106127623269,0.48839433843922
"OTU.1501","13CCPS","14",0.219666587482572,0.740607842650486
"OTU.1116","13CCPS","14",0.581852724465828,0.425365977042084
"OTU.4384","13CCPS","14",0.0616154465382576,0.846845883703745
"OTU.639","13CCPS","14",0.148149567948049,0.795257413685404
"OTU.687","13CCPS","14",0.383521733723192,0.60880948115741
"OTU.1271","13CCPS","14",-0.251760824955241,0.961621409155853
"OTU.56","13CCPS","14",-0.545973146341854,0.999388608978326
"OTU.596","13CCPS","14",0.222681599072318,0.741492409568906
"OTU.337","13CCPS","14",-0.309176486700054,0.987001505081719
"OTU.343","13CCPS","14",-0.447316257838747,0.989586184927661
"OTU.457","13CCPS","14",0.131328872557387,0.829704328002335
"OTU.708","13CCPS","14",-0.410456838008567,0.987491240891156
"OTU.831","13CCPS","14",0.229292950212129,0.739657319297201
"OTU.362","13CCPS","14",-0.18928246993408,0.969556610913503
"OTU.717","13CCPS","14",-0.305067923544265,0.971465910410957
"OTU.674","13CCPS","14",-0.12417959699878,0.93293056436884
"OTU.318","13CCPS","14",0.277471609253551,0.731969647428544
"OTU.378","13CCPS","14",-0.153803581641315,0.952306952517076
"OTU.501","13CCPS","14",0.144184428350564,0.798612251155416
"OTU.112","13CCPS","14",0.190955099572715,0.80020054893575
"OTU.226","13CCPS","14",0.414295646993407,0.589854530697454
"OTU.258","13CCPS","14",0.445814747410779,0.55291636845098
"OTU.733","13CCPS","14",-0.103360818259637,0.928607911270222
"OTU.35","13CCPS","14",-0.164624474436799,0.956581374668565
"OTU.672","13CCPS","14",0.223257740023941,0.737912795762344
"OTU.2586","13CCPS","14",0.481548025159414,0.517058121338068
"OTU.928","13CCPS","14",0.399500816546838,0.591473200832424
"OTU.858","13CCPS","14",0.147437944321148,0.796710638506881
"OTU.415","13CCPS","14",0.478500691792717,0.520180450239677
"OTU.556","13CCPS","14",-0.312874362241007,0.972800276439227
"OTU.1043","13CCPS","14",0.233725850737058,0.735889287228192
"OTU.428","13CCPS","14",0.160128804691126,0.791607879006861
"OTU.431","13CCPS","14",0.0382980342229522,0.871858688663507
"OTU.1227","13CCPS","14",0.68990449820348,0.324601182941725
"OTU.433","13CCPS","14",0.103485042188262,0.835916618518725
"OTU.409","13CCPS","14",0.444806737265117,0.562271349249983
"OTU.724","13CCPS","14",0.566707798969315,0.438195304055566
"OTU.300","13CCPS","14",-0.259216984580086,0.970329487641152
"OTU.1529","13CCPS","14",0.306553814401666,0.684564370833218
"OTU.187","13CCPS","14",0.0253552645778963,0.892633175922554
"OTU.542","13CCPS","14",0.161975622556782,0.824124459471212
"OTU.557","13CCPS","14",0.530134497886253,0.47079025440952
"OTU.792","13CCPS","14",-0.0507018056471369,0.910037976024158
"OTU.743","13CCPS","14",-0.216785470539346,0.956681416121402
"OTU.271","13CCPS","14",0.077686455999881,0.860933800487306
"OTU.567","13CCPS","14",-0.126645938818678,0.935040683193656
"OTU.1474","13CCPS","14",0.400521408302784,0.590548553039174
"OTU.1110","13CCPS","14",0.48613040362284,0.512818273513034
"OTU.331","13CCPS","14",0.102017581200054,0.837418203421223
"OTU.682","13CCPS","14",0.236593010178016,0.736848020807371
"OTU.1191","13CCPS","14",0.168940996428374,0.789189280556986
"OTU.788","13CCPS","14",0.13953703032805,0.801441427619548
"OTU.6204","13CCPS","14",-0.36674216420856,0.98774960760566
"OTU.521","13CCPS","14",0.313878210448212,0.666942131964314
"OTU.1823","13CCPS","14",0.224155903093638,0.737236198165489
"OTU.613","13CCPS","14",0.486564052929473,0.512426624490631
"OTU.520","13CCPS","14",0.230573104261881,0.735436083041572
"OTU.149","13CCPS","14",0.314573163448897,0.706139256252894
"OTU.1253","13CCPS","14",0.150123916332575,0.794408147559639
"OTU.919","13CCPS","14",1.44951370950345,0.0129305772908886
"OTU.270","13CCPS","14",0.253521636185866,0.743005144159887
"OTU.807","13CCPS","14",0.39453576898938,0.597325718652137
"OTU.629","13CCPS","14",-0.149621595015852,0.938315442521518
"OTU.4039","13CCPS","14",0.395517327681879,0.59641710453933
"OTU.403","13CCPS","14",0.251141981580661,0.733386586199848
"OTU.2976","13CCPS","14",1.38767801394679,0.0164711388770674
"OTU.462","13CCPS","14",0.739289147544458,0.264127567933449
"OTU.4","13CCPS","14",0.367578594516385,0.741974634238992
"OTU.5246","13CCPS","14",1.0371947054153,0.091895903347726
"OTU.37","13CCPS","14",0.723093120373404,0.21798101494797
"OTU.1841","13CCPS","14",-0.438949192566291,0.993940185174545
"OTU.244","13CCPS","14",0.693012627137845,0.305852606611417
"OTU.765","13CCPS","14",0.313597024624712,0.679424219292997
"OTU.252","13CCPS","14",1.13988583316055,0.0311731710146145
"OTU.5284","13CCPS","14",0.449705024262813,0.549225544183181
"OTU.1225","13CCPS","14",-0.000814332408730923,0.883422715562619
"OTU.24","13CCPS","14",1.02639235390148,0.0483422784745149
"OTU.303","13CCPS","14",0.0796962126334335,0.889920455289241
"OTU.31","13CCPS","14",-0.562872008704315,0.999986546429494
"OTU.70","13CCPS","14",-0.159538803609378,0.968274784714868
"OTU.1","13CCPS","14",-0.706316510171957,0.999997553962213
"OTU.572","13CCPS","14",-0.215243019640625,0.956098021008725
"OTU.1574","13CCPS","14",0.393735362808526,0.598116807473038
"OTU.201","13CCPS","14",-0.18052349328769,0.992684552571188
"OTU.59","13CCPS","14",-0.401035468781539,0.999916336619034
"OTU.488","13CCPS","14",0.32012026381209,0.689840580006494
"OTU.2258","13CCPS","14",1.5528964850299,0.00743886593239966
"OTU.257","13CCPS","14",2.02813379900588,0.00017002294058104
"OTU.1394","13CCPS","14",0.451339465402087,0.547626714309896
"OTU.862","13CCPS","14",2.14615481136686,7.11556913827989e-05
"OTU.397","13CCPS","14",-0.847008759553172,0.999760988419376
"OTU.838","13CCPS","14",0.221828144836572,0.739008381932459
"OTU.6223","13CCPS","14",0.315846364085843,0.670077772921077
"OTU.295","13CCPS","14",0.0968956955550583,0.837416391905157
"OTU.5671","13CCPS","14",-0.0344562260302096,0.891771001332204
"OTU.58","13CCPS","14",-0.0805364482958073,0.982673129739991
"OTU.186","13CCPS","14",-0.0174033923819154,0.942393874812925
"OTU.5192","13CCPS","14",0.316477655095591,0.676362430746312
"OTU.23","13CCPS","14",-0.713774042854421,0.999988713647108
"OTU.5054","13CCPS","14",-0.895779782272514,0.999975875145075
"OTU.720","13CCPS","14",0.384462654739546,0.612266060022511
"OTU.172","13CCPS","14",-0.308913399800276,0.986731896959425
"OTU.1595","13CCPS","14",0.148424782863379,0.795538319552483
"OTU.1500","13CCPS","14",1.04679050189261,0.0970230397008482
"OTU.526","13CCPS","14",1.28926913769868,0.0182993481160029
"OTU.601","13CCPS","14",0.700034155657429,0.318382940895317
"OTU.1166","13CCPS","14",0.318465077108381,0.674928296569083
"OTU.1078","13CCPS","14",0.0190649069741423,0.87803071754805
"OTU.1302","13CCPS","14",0.139036968349454,0.798486003315914
"OTU.4552","13CCPS","14",-0.248676779262518,0.966020808237175
