OTU,shift,Day,Treatment
OTU.2491,,30,13CCSS
OTU.1001,0.007764102485548374,30,13CCSS
OTU.2490,,30,13CCSS
OTU.4520,-0.006386611144590493,30,13CCSS
OTU.2493,,30,13CCSS
OTU.2492,,30,13CCSS
OTU.5447,,30,13CCSS
OTU.5446,,30,13CCSS
OTU.2497,,30,13CCSS
OTU.2879,,30,13CCSS
OTU.2496,0.01778814503520132,30,13CCSS
OTU.3849,,30,13CCSS
OTU.3848,,30,13CCSS
OTU.4529,0.019176614501107192,30,13CCSS
OTU.3841,-0.022734308505374612,30,13CCSS
OTU.3840,-0.06486443381180251,30,13CCSS
OTU.3843,,30,13CCSS
OTU.3842,,30,13CCSS
OTU.3845,,30,13CCSS
OTU.5449,0.05398534158725288,30,13CCSS
OTU.3847,,30,13CCSS
OTU.3846,,30,13CCSS
OTU.5448,0.00510614242117069,30,13CCSS
OTU.5300,,30,13CCSS
OTU.5301,,30,13CCSS
OTU.5302,,30,13CCSS
OTU.5303,,30,13CCSS
OTU.5304,,30,13CCSS
OTU.5305,0.02353416596389324,30,13CCSS
OTU.5306,,30,13CCSS
OTU.5875,,30,13CCSS
OTU.5308,,30,13CCSS
OTU.5309,,30,13CCSS
OTU.5878,,30,13CCSS
OTU.5879,,30,13CCSS
OTU.1551,0.0034767843245291363,30,13CCSS
OTU.1550,,30,13CCSS
OTU.1553,0.0018810129009343424,30,13CCSS
OTU.1552,-0.02605776527488568,30,13CCSS
OTU.1555,0.004250472439396802,30,13CCSS
OTU.1554,0.005239152661202784,30,13CCSS
OTU.1557,-0.006741252452107993,30,13CCSS
OTU.1556,0.0022444671432377827,30,13CCSS
OTU.1559,-0.012013932803544014,30,13CCSS
OTU.1558,0.056265967832013875,30,13CCSS
OTU.3539,-0.0024157602268757294,30,13CCSS
OTU.3538,,30,13CCSS
OTU.6054,,30,13CCSS
OTU.3531,,30,13CCSS
OTU.3530,,30,13CCSS
OTU.3533,0.012810990318621318,30,13CCSS
OTU.3532,,30,13CCSS
OTU.3535,,30,13CCSS
OTU.3534,,30,13CCSS
OTU.3537,,30,13CCSS
OTU.3536,0.025233295833350988,30,13CCSS
OTU.3027,,30,13CCSS
OTU.3026,,30,13CCSS
OTU.3025,,30,13CCSS
OTU.3024,,30,13CCSS
OTU.3023,,30,13CCSS
OTU.3022,,30,13CCSS
OTU.3021,-0.008128596001186317,30,13CCSS
OTU.3020,-0.02238925330944297,30,13CCSS
OTU.6051,,30,13CCSS
OTU.3029,,30,13CCSS
OTU.3028,0.005118368489960501,30,13CCSS
OTU.6053,,30,13CCSS
OTU.6052,0.03405478554273622,30,13CCSS
OTU.902,-0.0059864808406060455,30,13CCSS
OTU.6059,0.02323268550380453,30,13CCSS
OTU.6058,,30,13CCSS
OTU.2950,,30,13CCSS
OTU.903,-0.022084737230474216,30,13CCSS
OTU.6006,,30,13CCSS
OTU.2951,0.014439334229685352,30,13CCSS
OTU.900,,30,13CCSS
OTU.6007,,30,13CCSS
OTU.2778,-0.029443078433096348,30,13CCSS
OTU.2779,,30,13CCSS
OTU.901,0.0026228747551497733,30,13CCSS
OTU.2770,,30,13CCSS
OTU.2771,,30,13CCSS
OTU.2772,-0.04920192480479324,30,13CCSS
OTU.2773,,30,13CCSS
OTU.2774,-0.02305877240007237,30,13CCSS
OTU.2775,,30,13CCSS
OTU.2776,,30,13CCSS
OTU.2777,,30,13CCSS
OTU.6004,-0.0004267821319643428,30,13CCSS
OTU.1219,0.020469425351840043,30,13CCSS
OTU.906,-0.003568165237502141,30,13CCSS
OTU.1979,0.007412707860167567,30,13CCSS
OTU.1978,0.0061103763303396175,30,13CCSS
OTU.1977,-0.0015554463566929133,30,13CCSS
OTU.1976,-0.03033386464466914,30,13CCSS
OTU.1975,0.01961154782165586,30,13CCSS
OTU.1974,0.003642731886406736,30,13CCSS
OTU.1973,0.04121677536366919,30,13CCSS
OTU.1972,0.00550417380710555,30,13CCSS
OTU.1971,,30,13CCSS
OTU.1970,-0.018253198731913223,30,13CCSS
OTU.5090,,30,13CCSS
OTU.5091,,30,13CCSS
OTU.5092,,30,13CCSS
OTU.5093,,30,13CCSS
OTU.5094,-0.02378805030422093,30,13CCSS
OTU.5095,,30,13CCSS
OTU.5096,,30,13CCSS
OTU.5097,,30,13CCSS
OTU.5098,-0.042424917738155044,30,13CCSS
OTU.5099,,30,13CCSS
OTU.6002,,30,13CCSS
OTU.904,0.0003540771241032914,30,13CCSS
OTU.6003,,30,13CCSS
OTU.905,0.018718957733342867,30,13CCSS
OTU.6000,0.02945829412233203,30,13CCSS
OTU.6001,,30,13CCSS
OTU.4321,,30,13CCSS
OTU.4320,,30,13CCSS
OTU.4323,,30,13CCSS
OTU.4322,0.020493789513163607,30,13CCSS
OTU.4325,0.009764471829866617,30,13CCSS
OTU.4324,-0.024546054592135214,30,13CCSS
OTU.4327,,30,13CCSS
OTU.4326,,30,13CCSS
OTU.4329,,30,13CCSS
OTU.4328,0.021833371080346664,30,13CCSS
OTU.825,-0.018150408664774798,30,13CCSS
OTU.824,0.009987002006167423,30,13CCSS
OTU.1308,0.00815831516736365,30,13CCSS
OTU.1309,0.0004620552808238809,30,13CCSS
OTU.1304,-0.003320282825622689,30,13CCSS
OTU.1305,0.00903298536092989,30,13CCSS
OTU.1306,-0.001954554351760285,30,13CCSS
OTU.1307,,30,13CCSS
OTU.1300,0.007923565329182924,30,13CCSS
OTU.1301,-0.010973209293831943,30,13CCSS
OTU.1302,-0.011903901055524635,30,13CCSS
OTU.1303,0.0007108225694958392,30,13CCSS
OTU.827,0.011117100349829823,30,13CCSS
OTU.826,0.012776059384727478,30,13CCSS
OTU.821,-0.0060063206246729894,30,13CCSS
OTU.820,0.006319048233785152,30,13CCSS
OTU.823,0.009593605655603188,30,13CCSS
OTU.3232,,30,13CCSS
OTU.3233,0.003951408092232489,30,13CCSS
OTU.3230,-0.01602040668654725,30,13CCSS
OTU.3231,-0.011917618052401435,30,13CCSS
OTU.3236,,30,13CCSS
OTU.3237,-0.0003142399515818628,30,13CCSS
OTU.3234,,30,13CCSS
OTU.3235,,30,13CCSS
OTU.3238,0.05042385452685316,30,13CCSS
OTU.3239,,30,13CCSS
OTU.2015,0.015192033327358745,30,13CCSS
OTU.2014,-0.029510858058362954,30,13CCSS
OTU.2017,0.013526681851746325,30,13CCSS
OTU.2016,0.003506636926328799,30,13CCSS
OTU.2011,0.02705959601536434,30,13CCSS
OTU.2010,,30,13CCSS
OTU.2013,-0.003042145632144111,30,13CCSS
OTU.2012,,30,13CCSS
OTU.511,0.020672812274645125,30,13CCSS
OTU.510,-0.0071704524149218685,30,13CCSS
OTU.513,-0.012166730306110596,30,13CCSS
OTU.2548,-0.04971593465331958,30,13CCSS
OTU.2019,,30,13CCSS
OTU.2018,-0.004388098589824807,30,13CCSS
OTU.4910,,30,13CCSS
OTU.516,0.0012050494846511661,30,13CCSS
OTU.5388,0.04969301393812309,30,13CCSS
OTU.3498,0.004809875319660595,30,13CCSS
OTU.3499,-0.002649999492369437,30,13CCSS
OTU.3496,,30,13CCSS
OTU.3497,,30,13CCSS
OTU.3494,,30,13CCSS
OTU.3495,,30,13CCSS
OTU.3492,,30,13CCSS
OTU.3493,-0.004079306750862655,30,13CCSS
OTU.3490,,30,13CCSS
OTU.3491,,30,13CCSS
OTU.1369,0.01950929628850462,30,13CCSS
OTU.2518,,30,13CCSS
OTU.2519,-0.02289167535259784,30,13CCSS
OTU.1894,,30,13CCSS
OTU.1895,-0.02311972035819232,30,13CCSS
OTU.1896,-0.019255329973148827,30,13CCSS
OTU.1897,0.018906938787607297,30,13CCSS
OTU.1890,0.012344662352806957,30,13CCSS
OTU.1891,-0.017251120240256324,30,13CCSS
OTU.1892,,30,13CCSS
OTU.1893,-0.015414528200587752,30,13CCSS
OTU.1898,,30,13CCSS
OTU.1899,,30,13CCSS
OTU.6204,-0.002001522005489198,30,13CCSS
OTU.6205,,30,13CCSS
OTU.6206,-0.036220085499734544,30,13CCSS
OTU.6207,,30,13CCSS
OTU.6200,,30,13CCSS
OTU.6201,,30,13CCSS
OTU.6202,-0.01110425923198699,30,13CCSS
OTU.6203,0.0004585566269899033,30,13CCSS
OTU.6208,-0.01607064125276314,30,13CCSS
OTU.4428,0.019990216490312518,30,13CCSS
OTU.775,-0.003897007297056554,30,13CCSS
OTU.774,0.01130720995423995,30,13CCSS
OTU.777,-0.01705468525799736,30,13CCSS
OTU.4429,,30,13CCSS
OTU.771,-0.027586372266367398,30,13CCSS
OTU.770,0.035634174625204906,30,13CCSS
OTU.773,-0.02073838984258325,30,13CCSS
OTU.772,-0.012804225451257922,30,13CCSS
OTU.779,-0.032421502249959655,30,13CCSS
OTU.778,,30,13CCSS
OTU.1098,-0.024078781721310172,30,13CCSS
OTU.1099,-0.016733351600594082,30,13CCSS
OTU.1094,0.02954174887909633,30,13CCSS
OTU.1095,0.012906581940106854,30,13CCSS
OTU.1096,0.0019293933674064956,30,13CCSS
OTU.1097,0.006105362724451613,30,13CCSS
OTU.1090,0.003515153322548814,30,13CCSS
OTU.1091,0.0033121697221243362,30,13CCSS
OTU.1092,0.008271474959879344,30,13CCSS
OTU.1093,-0.011118406050728113,30,13CCSS
OTU.4422,,30,13CCSS
OTU.3829,,30,13CCSS
OTU.3828,,30,13CCSS
OTU.3827,,30,13CCSS
OTU.3826,,30,13CCSS
OTU.3825,,30,13CCSS
OTU.3824,,30,13CCSS
OTU.3823,-0.014320101325797197,30,13CCSS
OTU.3822,,30,13CCSS
OTU.3821,,30,13CCSS
OTU.3820,,30,13CCSS
OTU.2851,-0.025504581093901413,30,13CCSS
OTU.4421,-0.0010404009199362907,30,13CCSS
OTU.2850,,30,13CCSS
OTU.4426,,30,13CCSS
OTU.2853,0.004325287509989728,30,13CCSS
OTU.4427,-0.01009987108705701,30,13CCSS
OTU.2852,,30,13CCSS
OTU.4424,,30,13CCSS
OTU.2855,0.019908940736604652,30,13CCSS
OTU.4425,,30,13CCSS
OTU.2854,-0.010915155748575156,30,13CCSS
OTU.2857,,30,13CCSS
OTU.5804,,30,13CCSS
OTU.5507,-0.0036842105263159564,30,13CCSS
OTU.2734,0.020860418189603047,30,13CCSS
OTU.2227,,30,13CCSS
OTU.5504,,30,13CCSS
OTU.2225,0.02183047910165925,30,13CCSS
OTU.2222,,30,13CCSS
OTU.2223,0.012773945100572837,30,13CCSS
OTU.3250,,30,13CCSS
OTU.2220,-0.008422478697917457,30,13CCSS
OTU.3251,,30,13CCSS
OTU.5501,-0.03324043069474758,30,13CCSS
OTU.3252,0.006828907691007524,30,13CCSS
OTU.6235,,30,13CCSS
OTU.3253,0.05500589688300406,30,13CCSS
OTU.6234,,30,13CCSS
OTU.3254,,30,13CCSS
OTU.5505,,30,13CCSS
OTU.3255,-0.0015554463566929133,30,13CCSS
OTU.6236,0.006474998145655775,30,13CCSS
OTU.3256,,30,13CCSS
OTU.6231,-0.01607064125276314,30,13CCSS
OTU.3257,,30,13CCSS
OTU.6230,0.040557198694807894,30,13CCSS
OTU.5508,,30,13CCSS
OTU.5502,,30,13CCSS
OTU.5509,,30,13CCSS
OTU.5503,-0.002690757973452529,30,13CCSS
OTU.5326,,30,13CCSS
OTU.5327,,30,13CCSS
OTU.5324,,30,13CCSS
OTU.5325,,30,13CCSS
OTU.5322,,30,13CCSS
OTU.5323,,30,13CCSS
OTU.5320,,30,13CCSS
OTU.5321,,30,13CCSS
OTU.5328,0.005669962000153239,30,13CCSS
OTU.5329,,30,13CCSS
OTU.5500,,30,13CCSS
OTU.2406,-0.017156009455746357,30,13CCSS
OTU.6143,,30,13CCSS
OTU.2407,,30,13CCSS
OTU.6142,,30,13CCSS
OTU.6141,,30,13CCSS
OTU.6140,,30,13CCSS
OTU.1537,-0.005013691037026202,30,13CCSS
OTU.1536,0.013378578014824116,30,13CCSS
OTU.1535,0.0022199889326399713,30,13CCSS
OTU.1534,0.018493198177375714,30,13CCSS
OTU.1533,,30,13CCSS
OTU.1532,-0.04521911166376191,30,13CCSS
OTU.1531,0.03921828571629882,30,13CCSS
OTU.1530,0.009997338602566241,30,13CCSS
OTU.5278,,30,13CCSS
OTU.1539,0.0017424717953249402,30,13CCSS
OTU.5279,,30,13CCSS
OTU.6147,,30,13CCSS
OTU.3009,0.015742460070739872,30,13CCSS
OTU.3008,0.001933994712828735,30,13CCSS
OTU.3559,-0.054510391925261414,30,13CCSS
OTU.3558,,30,13CCSS
OTU.3005,0.035176080027380596,30,13CCSS
OTU.3004,0.03422037475894779,30,13CCSS
OTU.3007,-0.002926350969838065,30,13CCSS
OTU.3006,,30,13CCSS
OTU.3553,-0.005255592531128395,30,13CCSS
OTU.3000,,30,13CCSS
OTU.3551,,30,13CCSS
OTU.3550,-0.0073465572692403835,30,13CCSS
OTU.5274,,30,13CCSS
OTU.5275,,30,13CCSS
OTU.5276,-0.044943913316602746,30,13CCSS
OTU.6146,,30,13CCSS
OTU.188,-0.0060738545360510265,30,13CCSS
OTU.5277,,30,13CCSS
OTU.182,-0.001160160892881068,30,13CCSS
OTU.183,-0.003044651169447965,30,13CCSS
OTU.180,0.012060236588111728,30,13CCSS
OTU.181,-0.00022003466602371624,30,13CCSS
OTU.186,-0.009308948010105178,30,13CCSS
OTU.187,-0.0018298338976083794,30,13CCSS
OTU.184,0.0016393803611542968,30,13CCSS
OTU.185,0.021898347271722463,30,13CCSS
OTU.5272,,30,13CCSS
OTU.2400,0.007800140527182586,30,13CCSS
OTU.5273,,30,13CCSS
OTU.6145,-0.001776291723006862,30,13CCSS
OTU.907,,30,13CCSS
OTU.982,,30,13CCSS
OTU.983,-0.03830829858241658,30,13CCSS
OTU.980,-0.036478289329686886,30,13CCSS
OTU.981,0.0005913899345906248,30,13CCSS
OTU.986,0.011433046504045974,30,13CCSS
OTU.987,0.004280194881904675,30,13CCSS
OTU.984,-0.015227455667815581,30,13CCSS
OTU.985,0.010985423531850058,30,13CCSS
OTU.6144,,30,13CCSS
OTU.989,0.03010350752519453,30,13CCSS
OTU.5836,0.0023315522372564512,30,13CCSS
OTU.2200,-0.0029790233612498884,30,13CCSS
OTU.2201,0.019908940736604652,30,13CCSS
OTU.2202,0.012851649838794055,30,13CCSS
OTU.2203,0.001606763306215564,30,13CCSS
OTU.2204,-0.01872254963195763,30,13CCSS
OTU.2205,-0.014730548111034025,30,13CCSS
OTU.2206,,30,13CCSS
OTU.2207,-0.007515117271220895,30,13CCSS
OTU.2208,0.03884694630359098,30,13CCSS
OTU.2209,,30,13CCSS
OTU.2754,-0.010666920372663258,30,13CCSS
OTU.2755,-0.011611734162277898,30,13CCSS
OTU.2752,,30,13CCSS
OTU.2753,0.001601397449630948,30,13CCSS
OTU.2750,,30,13CCSS
OTU.2751,0.017302585832403183,30,13CCSS
OTU.1955,,30,13CCSS
OTU.1954,,30,13CCSS
OTU.1957,-0.031131517151519628,30,13CCSS
OTU.1956,-0.034175367605970175,30,13CCSS
OTU.1951,,30,13CCSS
OTU.1950,,30,13CCSS
OTU.1953,-0.00893057414382259,30,13CCSS
OTU.1952,0.03234485792272257,30,13CCSS
OTU.1959,0.0297813749089324,30,13CCSS
OTU.1958,-0.04572177939630495,30,13CCSS
OTU.6020,,30,13CCSS
OTU.6021,,30,13CCSS
OTU.4691,,30,13CCSS
OTU.4690,,30,13CCSS
OTU.4693,,30,13CCSS
OTU.4692,0.003029462412724282,30,13CCSS
OTU.4695,,30,13CCSS
OTU.4694,,30,13CCSS
OTU.4697,,30,13CCSS
OTU.4696,,30,13CCSS
OTU.4699,,30,13CCSS
OTU.4698,,30,13CCSS
OTU.4347,0.016005425808885088,30,13CCSS
OTU.4346,,30,13CCSS
OTU.4345,,30,13CCSS
OTU.4344,0.03597011693448682,30,13CCSS
OTU.4343,,30,13CCSS
OTU.4342,-0.0016028692899694441,30,13CCSS
OTU.4341,-0.026990536069479987,30,13CCSS
OTU.4340,,30,13CCSS
OTU.4349,,30,13CCSS
OTU.4348,,30,13CCSS
OTU.6026,,30,13CCSS
OTU.2935,,30,13CCSS
OTU.1322,-0.015308468314780166,30,13CCSS
OTU.4203,,30,13CCSS
OTU.4200,0.019876576636235876,30,13CCSS
OTU.1321,,30,13CCSS
OTU.1326,-0.02112875448156193,30,13CCSS
OTU.1327,-0.03362159078468063,30,13CCSS
OTU.1324,-0.006035912866567239,30,13CCSS
OTU.1325,0.017350864157441137,30,13CCSS
OTU.1328,0.011729729071836115,30,13CCSS
OTU.1329,,30,13CCSS
OTU.6028,,30,13CCSS
OTU.6029,,30,13CCSS
OTU.2989,-0.0016988330712277566,30,13CCSS
OTU.2988,0.005394796821740266,30,13CCSS
OTU.2983,-0.0406454170953674,30,13CCSS
OTU.2982,,30,13CCSS
OTU.2981,0.03730601025952196,30,13CCSS
OTU.2980,-0.009886530039380892,30,13CCSS
OTU.2987,-0.0009698855103230652,30,13CCSS
OTU.2986,0.011035537215486668,30,13CCSS
OTU.2985,-0.0003947368421051145,30,13CCSS
OTU.2984,,30,13CCSS
OTU.808,-0.0058087995465125886,30,13CCSS
OTU.4974,,30,13CCSS
OTU.4975,,30,13CCSS
OTU.4976,,30,13CCSS
OTU.4977,0.012669520426617176,30,13CCSS
OTU.4970,-0.03447956022183152,30,13CCSS
OTU.4971,,30,13CCSS
OTU.4972,,30,13CCSS
OTU.4973,-0.021289254792405288,30,13CCSS
OTU.4978,,30,13CCSS
OTU.4979,,30,13CCSS
OTU.869,-0.005877091222410646,30,13CCSS
OTU.5443,,30,13CCSS
OTU.868,0.006607577014327681,30,13CCSS
OTU.84,-0.01137922515978751,30,13CCSS
OTU.2076,-0.006100821916604771,30,13CCSS
OTU.5765,,30,13CCSS
OTU.5442,,30,13CCSS
OTU.863,0.0022116941012699787,30,13CCSS
OTU.6194,,30,13CCSS
OTU.6195,,30,13CCSS
OTU.5441,,30,13CCSS
OTU.6197,,30,13CCSS
OTU.6190,,30,13CCSS
OTU.6191,0.008519339818920502,30,13CCSS
OTU.6192,,30,13CCSS
OTU.6193,,30,13CCSS
OTU.6198,,30,13CCSS
OTU.6199,,30,13CCSS
OTU.2569,-0.0100486421827497,30,13CCSS
OTU.2568,,30,13CCSS
OTU.571,0.014838623225747805,30,13CCSS
OTU.570,,30,13CCSS
OTU.577,-0.005176319143302077,30,13CCSS
OTU.576,-0.00021456826348953406,30,13CCSS
OTU.575,-0.020243651562208642,30,13CCSS
OTU.574,0.0016465545697745831,30,13CCSS
OTU.2561,-0.01907554304658987,30,13CCSS
OTU.2560,,30,13CCSS
OTU.2563,,30,13CCSS
OTU.2562,,30,13CCSS
OTU.2565,0.054725410710823263,30,13CCSS
OTU.2564,0.015147777364014736,30,13CCSS
OTU.2567,-0.019385871328113646,30,13CCSS
OTU.2566,0.013216735555665604,30,13CCSS
OTU.5440,,30,13CCSS
OTU.2938,,30,13CCSS
OTU.3618,,30,13CCSS
OTU.3619,,30,13CCSS
OTU.6228,,30,13CCSS
OTU.6229,,30,13CCSS
OTU.3610,,30,13CCSS
OTU.3611,-0.03469170946201783,30,13CCSS
OTU.3612,,30,13CCSS
OTU.3613,,30,13CCSS
OTU.3614,-0.03605064716357975,30,13CCSS
OTU.3615,,30,13CCSS
OTU.3616,-0.012451661402804959,30,13CCSS
OTU.3617,,30,13CCSS
OTU.2699,,30,13CCSS
OTU.2698,,30,13CCSS
OTU.2697,,30,13CCSS
OTU.2696,-0.01451899146534763,30,13CCSS
OTU.2695,,30,13CCSS
OTU.2694,0.021833371080346664,30,13CCSS
OTU.2693,,30,13CCSS
OTU.2692,0.008096551481876046,30,13CCSS
OTU.2691,,30,13CCSS
OTU.2690,,30,13CCSS
OTU.4592,0.011367709733112852,30,13CCSS
OTU.4593,,30,13CCSS
OTU.4590,0.035608087531320054,30,13CCSS
OTU.4591,,30,13CCSS
OTU.4596,-0.022318771158257977,30,13CCSS
OTU.4597,,30,13CCSS
OTU.4594,,30,13CCSS
OTU.4595,,30,13CCSS
OTU.4598,,30,13CCSS
OTU.4599,,30,13CCSS
OTU.3805,,30,13CCSS
OTU.3804,,30,13CCSS
OTU.3807,0.004685007445849099,30,13CCSS
OTU.3806,,30,13CCSS
OTU.3801,,30,13CCSS
OTU.3800,,30,13CCSS
OTU.3803,2.5645451921185725e-05,30,13CCSS
OTU.3802,,30,13CCSS
OTU.5445,,30,13CCSS
OTU.3809,,30,13CCSS
OTU.3808,,30,13CCSS
OTU.2529,,30,13CCSS
OTU.2543,,30,13CCSS
OTU.4868,,30,13CCSS
OTU.5444,,30,13CCSS
OTU.2542,0.006474998145655775,30,13CCSS
OTU.465,0.022105703677790967,30,13CCSS
OTU.464,,30,13CCSS
OTU.467,-0.012601006714850316,30,13CCSS
OTU.5759,,30,13CCSS
OTU.5758,,30,13CCSS
OTU.2446,,30,13CCSS
OTU.5753,,30,13CCSS
OTU.4866,,30,13CCSS
OTU.5751,,30,13CCSS
OTU.5750,,30,13CCSS
OTU.5757,0.03964123002263853,30,13CCSS
OTU.5756,,30,13CCSS
OTU.5755,,30,13CCSS
OTU.4867,,30,13CCSS
OTU.463,-0.014720070869580493,30,13CCSS
OTU.4865,,30,13CCSS
OTU.1920,-0.006561402492137658,30,13CCSS
OTU.2447,0.0054751542331681335,30,13CCSS
OTU.1921,,30,13CCSS
OTU.4730,,30,13CCSS
OTU.4731,,30,13CCSS
OTU.4736,0.00835443271377101,30,13CCSS
OTU.4737,,30,13CCSS
OTU.1926,-0.006875098957903392,30,13CCSS
OTU.4735,,30,13CCSS
OTU.5348,,30,13CCSS
OTU.5349,,30,13CCSS
OTU.5344,-0.008902026614506564,30,13CCSS
OTU.5345,-0.0430831039698798,30,13CCSS
OTU.5346,,30,13CCSS
OTU.5347,,30,13CCSS
OTU.5340,,30,13CCSS
OTU.5341,,30,13CCSS
OTU.5342,,30,13CCSS
OTU.5343,,30,13CCSS
OTU.2544,,30,13CCSS
OTU.3445,,30,13CCSS
OTU.3444,0.020282588948726143,30,13CCSS
OTU.3447,,30,13CCSS
OTU.3446,-0.023801030647977894,30,13CCSS
OTU.3441,,30,13CCSS
OTU.2448,-0.02368021893487615,30,13CCSS
OTU.3440,,30,13CCSS
OTU.3443,-0.005918942901771418,30,13CCSS
OTU.3442,0.03051639854818533,30,13CCSS
OTU.2449,,30,13CCSS
OTU.5968,,30,13CCSS
OTU.5969,,30,13CCSS
OTU.5960,,30,13CCSS
OTU.5961,,30,13CCSS
OTU.5962,,30,13CCSS
OTU.5963,,30,13CCSS
OTU.5964,,30,13CCSS
OTU.5965,,30,13CCSS
OTU.5966,,30,13CCSS
OTU.5967,,30,13CCSS
OTU.6220,,30,13CCSS
OTU.1519,0.010884967560113257,30,13CCSS
OTU.1518,-0.019662375464933435,30,13CCSS
OTU.1515,0.010091459694770988,30,13CCSS
OTU.1514,0.0012672885284383817,30,13CCSS
OTU.1517,0.011913678825060003,30,13CCSS
OTU.1516,0.03256012493510663,30,13CCSS
OTU.1511,-0.0042857316275113355,30,13CCSS
OTU.1510,0.020211520458475185,30,13CCSS
OTU.1513,0.006070307846178347,30,13CCSS
OTU.1512,-0.004390726901680075,30,13CCSS
OTU.6221,,30,13CCSS
OTU.3575,,30,13CCSS
OTU.3574,-0.004849131003370477,30,13CCSS
OTU.3577,0.001916755692676686,30,13CCSS
OTU.3576,,30,13CCSS
OTU.3571,0.007942924429106712,30,13CCSS
OTU.3570,-0.003941764709570084,30,13CCSS
OTU.3573,,30,13CCSS
OTU.3572,,30,13CCSS
OTU.3579,0.003152960164815033,30,13CCSS
OTU.3578,,30,13CCSS
OTU.5528,,30,13CCSS
OTU.5529,,30,13CCSS
OTU.968,0.01627170540932177,30,13CCSS
OTU.969,0.0032058593073849284,30,13CCSS
OTU.964,-0.02250443793768131,30,13CCSS
OTU.965,0.03405680254026455,30,13CCSS
OTU.966,-0.0027325701522307178,30,13CCSS
OTU.967,0.001627705700332438,30,13CCSS
OTU.960,0.017999630879784734,30,13CCSS
OTU.961,-0.005750168961579094,30,13CCSS
OTU.962,-0.02407931564619603,30,13CCSS
OTU.963,,30,13CCSS
OTU.5506,,30,13CCSS
OTU.2735,,30,13CCSS
OTU.2736,,30,13CCSS
OTU.2737,,30,13CCSS
OTU.2730,0.006580580126311242,30,13CCSS
OTU.2731,,30,13CCSS
OTU.2732,-0.0349049873146452,30,13CCSS
OTU.2733,0.007231927075139977,30,13CCSS
OTU.2738,,30,13CCSS
OTU.2739,0.02940844592893943,30,13CCSS
OTU.2228,,30,13CCSS
OTU.2229,-0.033347534323458605,30,13CCSS
OTU.2427,0.015000439815064492,30,13CCSS
OTU.4742,,30,13CCSS
OTU.4369,,30,13CCSS
OTU.4368,,30,13CCSS
OTU.4365,,30,13CCSS
OTU.4364,,30,13CCSS
OTU.4367,,30,13CCSS
OTU.4366,,30,13CCSS
OTU.4361,,30,13CCSS
OTU.4360,-0.0011261907306849839,30,13CCSS
OTU.4363,,30,13CCSS
OTU.4362,,30,13CCSS
OTU.5281,,30,13CCSS
OTU.5280,,30,13CCSS
OTU.5283,,30,13CCSS
OTU.5282,,30,13CCSS
OTU.5285,,30,13CCSS
OTU.5284,,30,13CCSS
OTU.5287,,30,13CCSS
OTU.5286,,30,13CCSS
OTU.5289,,30,13CCSS
OTU.5288,,30,13CCSS
OTU.1038,0.0067283264040032265,30,13CCSS
OTU.1292,0.03138721004475786,30,13CCSS
OTU.1039,0.03253709109009506,30,13CCSS
OTU.2701,,30,13CCSS
OTU.1032,0.009149326275946779,30,13CCSS
OTU.1033,-0.02260386952986293,30,13CCSS
OTU.1030,0.006604508621727012,30,13CCSS
OTU.1031,-0.008366137580524624,30,13CCSS
OTU.1036,0.015720466100200836,30,13CCSS
OTU.1037,0.010610500673434942,30,13CCSS
OTU.1708,0.019342550499191535,30,13CCSS
OTU.1709,-0.004803053869636864,30,13CCSS
OTU.4958,,30,13CCSS
OTU.4959,,30,13CCSS
OTU.559,0.005592272574376667,30,13CCSS
OTU.558,0.003957316394437749,30,13CCSS
OTU.229,-0.00513823498395749,30,13CCSS
OTU.228,-0.011091850101550449,30,13CCSS
OTU.4952,,30,13CCSS
OTU.1701,0.003907141617143006,30,13CCSS
OTU.225,-0.010900436926883028,30,13CCSS
OTU.556,-0.01350541915125536,30,13CCSS
OTU.1704,-0.007146187955010763,30,13CCSS
OTU.222,-0.0007983129548574386,30,13CCSS
OTU.553,-0.004159459367767626,30,13CCSS
OTU.220,0.013294120304950807,30,13CCSS
OTU.1850,-0.010915155748575156,30,13CCSS
OTU.1851,0.01601365121022802,30,13CCSS
OTU.1852,0.04969301393812309,30,13CCSS
OTU.1853,0.010982802784109902,30,13CCSS
OTU.1854,-0.035504492329160975,30,13CCSS
OTU.1855,-0.025472291311214867,30,13CCSS
OTU.1856,0.016162986381972333,30,13CCSS
OTU.1857,-0.0087066191811207,30,13CCSS
OTU.1858,-0.007762226036060582,30,13CCSS
OTU.1859,0.0034482006039688873,30,13CCSS
OTU.1848,0.010339513212888285,30,13CCSS
OTU.3638,-0.011329149867658206,30,13CCSS
OTU.3639,0.059792586791264535,30,13CCSS
OTU.3636,,30,13CCSS
OTU.3637,0.034456610800411624,30,13CCSS
OTU.3634,0.03741625301480167,30,13CCSS
OTU.3635,-0.0006426178486360623,30,13CCSS
OTU.3632,0.00032168540962085324,30,13CCSS
OTU.3633,,30,13CCSS
OTU.3630,,30,13CCSS
OTU.3631,,30,13CCSS
OTU.5476,-0.0014577438029383938,30,13CCSS
OTU.5477,,30,13CCSS
OTU.5474,,30,13CCSS
OTU.5475,0.04436877006528661,30,13CCSS
OTU.5472,,30,13CCSS
OTU.5473,,30,13CCSS
OTU.2507,-0.00636226965960951,30,13CCSS
OTU.5470,,30,13CCSS
OTU.5471,,30,13CCSS
