OTU,shift,Day,Treatment
OTU.2959,0.015874357,30,13CCPS
OTU.2954,0.015846115,30,13CCPS
OTU.2955,0.004646579,30,13CCPS
OTU.2956,0.036416944,30,13CCPS
OTU.2957,0.006080151,30,13CCPS
OTU.5270,,30,13CCPS
OTU.5271,,30,13CCPS
OTU.2952,,30,13CCPS
OTU.2953,,30,13CCPS
OTU.2226,,30,13CCPS
OTU.88,-0.01094295,30,13CCPS
OTU.89,0.012241536,30,13CCPS
OTU.82,-0.007968605,30,13CCPS
OTU.83,0.021208682,30,13CCPS
OTU.80,0.00500718,30,13CCPS
OTU.81,0.010365777,30,13CCPS
OTU.86,-0.002165475,30,13CCPS
OTU.87,-0.008144342,30,13CCPS
OTU.2224,-0.008115677,30,13CCPS
OTU.85,-0.004277052,30,13CCPS
OTU.5898,0.05241679,30,13CCPS
OTU.5899,,30,13CCPS
OTU.3740,,30,13CCPS
OTU.5890,,30,13CCPS
OTU.5891,,30,13CCPS
OTU.5892,,30,13CCPS
OTU.5893,,30,13CCPS
OTU.5894,-0.010144992,30,13CCPS
OTU.5895,,30,13CCPS
OTU.5896,,30,13CCPS
OTU.5897,,30,13CCPS
OTU.3333,,30,13CCPS
OTU.3332,,30,13CCPS
OTU.3331,-0.004626124,30,13CCPS
OTU.3330,,30,13CCPS
OTU.3337,,30,13CCPS
OTU.3336,,30,13CCPS
OTU.3335,,30,13CCPS
OTU.3334,,30,13CCPS
OTU.3339,,30,13CCPS
OTU.3338,,30,13CCPS
OTU.3449,-0.004449108,30,13CCPS
OTU.3448,,30,13CCPS
OTU.4063,0.003787896,30,13CCPS
OTU.1793,,30,13CCPS
OTU.1792,0.021462251,30,13CCPS
OTU.1791,0.022731537,30,13CCPS
OTU.1790,,30,13CCPS
OTU.1797,-0.006306022,30,13CCPS
OTU.1796,,30,13CCPS
OTU.1795,0.013426325,30,13CCPS
OTU.1794,0.00795388,30,13CCPS
OTU.1799,-0.002401323,30,13CCPS
OTU.1798,,30,13CCPS
OTU.2485,0.017959093,30,13CCPS
OTU.3423,,30,13CCPS
OTU.2221,,30,13CCPS
OTU.6118,,30,13CCPS
OTU.6119,,30,13CCPS
OTU.6114,,30,13CCPS
OTU.6115,-0.001130327,30,13CCPS
OTU.6116,,30,13CCPS
OTU.1702,-0.014192505,30,13CCPS
OTU.6117,,30,13CCPS
OTU.6110,,30,13CCPS
OTU.6111,,30,13CCPS
OTU.2316,0.024479621,30,13CCPS
OTU.2317,,30,13CCPS
OTU.2314,-0.040487603,30,13CCPS
OTU.2315,,30,13CCPS
OTU.2312,,30,13CCPS
OTU.2313,,30,13CCPS
OTU.2310,,30,13CCPS
OTU.2311,-0.024516413,30,13CCPS
OTU.6113,,30,13CCPS
OTU.2318,-0.003814983,30,13CCPS
OTU.2319,,30,13CCPS
OTU.2178,,30,13CCPS
OTU.2179,,30,13CCPS
OTU.5788,-0.000873716,30,13CCPS
OTU.5789,,30,13CCPS
OTU.2172,-0.002101372,30,13CCPS
OTU.2173,0.008043007,30,13CCPS
OTU.2170,,30,13CCPS
OTU.2171,,30,13CCPS
OTU.2176,,30,13CCPS
OTU.2177,0.005151448,30,13CCPS
OTU.2174,,30,13CCPS
OTU.2175,,30,13CCPS
OTU.1705,,30,13CCPS
OTU.1706,-0.026114166,30,13CCPS
OTU.9,-0.001960212,30,13CCPS
OTU.8,-0.002789042,30,13CCPS
OTU.1,-0.008213713,30,13CCPS
OTU.3,-0.00074831,30,13CCPS
OTU.2,-0.006212352,30,13CCPS
OTU.5,-0.00307288,30,13CCPS
OTU.4,-0.007396247,30,13CCPS
OTU.7,0.000226876,30,13CCPS
OTU.6,0.009298583,30,13CCPS
OTU.1769,,30,13CCPS
OTU.1707,,30,13CCPS
OTU.4787,,30,13CCPS
OTU.4786,,30,13CCPS
OTU.4785,,30,13CCPS
OTU.4784,,30,13CCPS
OTU.4783,,30,13CCPS
OTU.4782,,30,13CCPS
OTU.4781,,30,13CCPS
OTU.4780,,30,13CCPS
OTU.4789,,30,13CCPS
OTU.4788,,30,13CCPS
OTU.1762,-0.022523443,30,13CCPS
OTU.1763,,30,13CCPS
OTU.1760,0.007197488,30,13CCPS
OTU.1761,,30,13CCPS
OTU.1319,,30,13CCPS
OTU.1766,,30,13CCPS
OTU.1318,0.008671548,30,13CCPS
OTU.1767,-0.009719188,30,13CCPS
OTU.1317,0.012426536,30,13CCPS
OTU.1159,-0.01254334,30,13CCPS
OTU.1158,-0.003609239,30,13CCPS
OTU.1316,-0.019685091,30,13CCPS
OTU.1155,0.027694792,30,13CCPS
OTU.1154,0.002727228,30,13CCPS
OTU.1157,0.040474266,30,13CCPS
OTU.1156,-0.00742068,30,13CCPS
OTU.1151,,30,13CCPS
OTU.1150,,30,13CCPS
OTU.1153,0.006731346,30,13CCPS
OTU.1152,,30,13CCPS
OTU.3940,,30,13CCPS
OTU.3941,,30,13CCPS
OTU.3942,,30,13CCPS
OTU.3943,0.022874571,30,13CCPS
OTU.3944,,30,13CCPS
OTU.3945,,30,13CCPS
OTU.3946,,30,13CCPS
OTU.3947,,30,13CCPS
OTU.3948,,30,13CCPS
OTU.4233,,30,13CCPS
OTU.1312,0.012973704,30,13CCPS
OTU.1311,-0.034333754,30,13CCPS
OTU.1310,,30,13CCPS
OTU.3693,,30,13CCPS
OTU.3699,0.015874357,30,13CCPS
OTU.2042,0.010620647,30,13CCPS
OTU.2043,,30,13CCPS
OTU.3788,,30,13CCPS
OTU.3789,,30,13CCPS
OTU.3782,,30,13CCPS
OTU.3783,,30,13CCPS
OTU.3780,,30,13CCPS
OTU.3781,,30,13CCPS
OTU.3786,,30,13CCPS
OTU.3787,,30,13CCPS
OTU.3784,,30,13CCPS
OTU.3785,,30,13CCPS
OTU.1638,,30,13CCPS
OTU.1639,0.002408352,30,13CCPS
OTU.609,0.021690615,30,13CCPS
OTU.608,0.014132677,30,13CCPS
OTU.359,0.01447231,30,13CCPS
OTU.358,0.011391734,30,13CCPS
OTU.1630,-0.03187269,30,13CCPS
OTU.1631,0.016662261,30,13CCPS
OTU.1632,0.048664726,30,13CCPS
OTU.1633,,30,13CCPS
OTU.1634,0.042015297,30,13CCPS
OTU.1635,0.00332136,30,13CCPS
OTU.1636,0.007904837,30,13CCPS
OTU.1637,0.002408352,30,13CCPS
OTU.1561,,30,13CCPS
OTU.3168,,30,13CCPS
OTU.3169,,30,13CCPS
OTU.3166,,30,13CCPS
OTU.3167,,30,13CCPS
OTU.3164,,30,13CCPS
OTU.3165,,30,13CCPS
OTU.3162,,30,13CCPS
OTU.3163,,30,13CCPS
OTU.3160,0.03064379,30,13CCPS
OTU.3161,-0.0103188,30,13CCPS
OTU.1562,-0.002794621,30,13CCPS
OTU.2785,,30,13CCPS
OTU.2784,,30,13CCPS
OTU.2787,,30,13CCPS
OTU.2786,,30,13CCPS
OTU.2781,,30,13CCPS
OTU.2780,,30,13CCPS
OTU.2783,,30,13CCPS
OTU.2782,,30,13CCPS
OTU.2789,,30,13CCPS
OTU.2788,,30,13CCPS
OTU.1563,0.008925842,30,13CCPS
OTU.4205,,30,13CCPS
OTU.5641,,30,13CCPS
OTU.5640,,30,13CCPS
OTU.5643,,30,13CCPS
OTU.5642,,30,13CCPS
OTU.5645,0.001850779,30,13CCPS
OTU.5644,,30,13CCPS
OTU.5647,,30,13CCPS
OTU.5646,,30,13CCPS
OTU.5649,,30,13CCPS
OTU.5648,-0.012155895,30,13CCPS
OTU.1061,0.042435794,30,13CCPS
OTU.1060,-0.02175275,30,13CCPS
OTU.4543,,30,13CCPS
OTU.1062,0.008576092,30,13CCPS
OTU.1065,0.035184014,30,13CCPS
OTU.1064,-0.006117434,30,13CCPS
OTU.4547,,30,13CCPS
OTU.4546,,30,13CCPS
OTU.1069,,30,13CCPS
OTU.1068,0.00139157,30,13CCPS
OTU.2756,,30,13CCPS
OTU.2972,-0.006117356,30,13CCPS
OTU.5253,,30,13CCPS
OTU.5250,,30,13CCPS
OTU.5251,-0.004307341,30,13CCPS
OTU.5256,,30,13CCPS
OTU.5257,,30,13CCPS
OTU.5254,,30,13CCPS
OTU.5255,0.01621866,30,13CCPS
OTU.5258,,30,13CCPS
OTU.2979,,30,13CCPS
OTU.4123,,30,13CCPS
OTU.4122,,30,13CCPS
OTU.1401,,30,13CCPS
OTU.1400,-0.007417712,30,13CCPS
OTU.1407,,30,13CCPS
OTU.1406,0.030409313,30,13CCPS
OTU.4125,,30,13CCPS
OTU.4124,-0.003684211,30,13CCPS
OTU.4129,,30,13CCPS
OTU.4128,,30,13CCPS
OTU.3319,,30,13CCPS
OTU.3318,,30,13CCPS
OTU.3311,,30,13CCPS
OTU.3310,,30,13CCPS
OTU.3313,,30,13CCPS
OTU.3312,0.000128585,30,13CCPS
OTU.3315,0.019073012,30,13CCPS
OTU.3314,,30,13CCPS
OTU.3317,0.036455344,30,13CCPS
OTU.3316,,30,13CCPS
OTU.164,0.008812617,30,13CCPS
OTU.165,0.017948755,30,13CCPS
OTU.166,-0.00197441,30,13CCPS
OTU.167,-0.011646796,30,13CCPS
OTU.5418,,30,13CCPS
OTU.161,-0.001924327,30,13CCPS
OTU.162,0.009592774,30,13CCPS
OTU.163,-0.001820406,30,13CCPS
OTU.2374,,30,13CCPS
OTU.2375,-0.00909162,30,13CCPS
OTU.2376,,30,13CCPS
OTU.5417,,30,13CCPS
OTU.5410,,30,13CCPS
OTU.5411,,30,13CCPS
OTU.5412,,30,13CCPS
OTU.2373,,30,13CCPS
OTU.1538,0.001016787,30,13CCPS
OTU.2190,,30,13CCPS
OTU.2576,,30,13CCPS
OTU.2192,0.028597968,30,13CCPS
OTU.2193,,30,13CCPS
OTU.2194,,30,13CCPS
OTU.2195,-0.051498903,30,13CCPS
OTU.2196,,30,13CCPS
OTU.2197,0.005368483,30,13CCPS
OTU.2198,-0.029280979,30,13CCPS
OTU.2199,,30,13CCPS
OTU.4903,,30,13CCPS
OTU.2575,,30,13CCPS
OTU.2572,,30,13CCPS
OTU.2573,,30,13CCPS
OTU.4907,,30,13CCPS
OTU.2571,,30,13CCPS
OTU.3557,,30,13CCPS
OTU.3556,,30,13CCPS
OTU.3555,-0.000200962,30,13CCPS
OTU.3554,,30,13CCPS
OTU.3001,,30,13CCPS
OTU.3552,0.054191635,30,13CCPS
OTU.3003,,30,13CCPS
OTU.3002,-0.003831315,30,13CCPS
OTU.148,-0.002419344,30,13CCPS
OTU.3966,,30,13CCPS
OTU.3967,,30,13CCPS
OTU.3964,,30,13CCPS
OTU.3965,-0.048144095,30,13CCPS
OTU.3962,,30,13CCPS
OTU.3963,-0.010329454,30,13CCPS
OTU.3960,,30,13CCPS
OTU.3961,,30,13CCPS
OTU.3968,,30,13CCPS
OTU.3969,,30,13CCPS
OTU.189,-0.000382884,30,13CCPS
OTU.1472,,30,13CCPS
OTU.1473,0.019473967,30,13CCPS
OTU.1470,0.007173935,30,13CCPS
OTU.1471,-0.002708103,30,13CCPS
OTU.1476,0.026707122,30,13CCPS
OTU.1477,0.015625601,30,13CCPS
OTU.1474,,30,13CCPS
OTU.1475,,30,13CCPS
OTU.144,-0.005415783,30,13CCPS
OTU.1478,,30,13CCPS
OTU.1479,-0.02863107,30,13CCPS
OTU.145,0.003428135,30,13CCPS
OTU.766,0.014726168,30,13CCPS
OTU.767,-0.001391668,30,13CCPS
OTU.3760,,30,13CCPS
OTU.3761,,30,13CCPS
OTU.3762,0.024460075,30,13CCPS
OTU.3763,,30,13CCPS
OTU.3764,-0.007496092,30,13CCPS
OTU.3765,,30,13CCPS
OTU.3766,,30,13CCPS
OTU.3767,,30,13CCPS
OTU.3768,,30,13CCPS
OTU.3769,,30,13CCPS
OTU.379,-0.003723203,30,13CCPS
OTU.378,-0.00276319,30,13CCPS
OTU.1618,0.011756284,30,13CCPS
OTU.1619,,30,13CCPS
OTU.371,-0.007238478,30,13CCPS
OTU.370,-0.006322643,30,13CCPS
OTU.373,-0.014821639,30,13CCPS
OTU.372,-0.010684494,30,13CCPS
OTU.375,0.003345598,30,13CCPS
OTU.374,-0.006666005,30,13CCPS
OTU.377,0.001464312,30,13CCPS
OTU.376,0.003500752,30,13CCPS
OTU.3104,0.020922954,30,13CCPS
OTU.3105,,30,13CCPS
OTU.3106,,30,13CCPS
OTU.3107,,30,13CCPS
OTU.3100,-0.016560336,30,13CCPS
OTU.3101,,30,13CCPS
OTU.3102,-0.023363736,30,13CCPS
OTU.3103,,30,13CCPS
OTU.3108,0.027321062,30,13CCPS
OTU.3109,,30,13CCPS
OTU.347,0.000943874,30,13CCPS
OTU.2339,,30,13CCPS
OTU.2066,,30,13CCPS
OTU.3480,,30,13CCPS
OTU.341,0.00245707,30,13CCPS
OTU.889,-0.00060087,30,13CCPS
OTU.888,-0.011142174,30,13CCPS
OTU.883,0.009347181,30,13CCPS
OTU.882,-0.041727308,30,13CCPS
OTU.881,0.010555977,30,13CCPS
OTU.880,,30,13CCPS
OTU.887,-0.000925379,30,13CCPS
OTU.886,0.010171079,30,13CCPS
OTU.885,-0.007435862,30,13CCPS
OTU.884,0.000697229,30,13CCPS
OTU.706,-0.002852752,30,13CCPS
OTU.5627,,30,13CCPS
OTU.5626,,30,13CCPS
OTU.5625,,30,13CCPS
OTU.5624,,30,13CCPS
OTU.5623,,30,13CCPS
OTU.5622,,30,13CCPS
OTU.5621,,30,13CCPS
OTU.5620,,30,13CCPS
OTU.707,-0.001032417,30,13CCPS
OTU.5629,,30,13CCPS
OTU.5628,,30,13CCPS
OTU.505,-0.019171456,30,13CCPS
OTU.509,0.001340713,30,13CCPS
OTU.227,0.007612917,30,13CCPS
OTU.4578,,30,13CCPS
OTU.4579,,30,13CCPS
OTU.1050,,30,13CCPS
OTU.4571,0.000837842,30,13CCPS
OTU.1052,0.023569246,30,13CCPS
OTU.1053,-0.0099772,30,13CCPS
OTU.1054,0.001561267,30,13CCPS
OTU.1055,0.003005884,30,13CCPS
OTU.1056,-0.003259404,30,13CCPS
OTU.1057,0.040436811,30,13CCPS
OTU.5398,,30,13CCPS
OTU.1164,0.007572226,30,13CCPS
OTU.1165,,30,13CCPS
OTU.1166,0.006555002,30,13CCPS
OTU.5393,,30,13CCPS
OTU.1167,,30,13CCPS
OTU.5392,,30,13CCPS
OTU.1160,0.021121747,30,13CCPS
OTU.224,-0.011155373,30,13CCPS
OTU.1161,-0.011838591,30,13CCPS
OTU.5520,,30,13CCPS
OTU.2870,,30,13CCPS
OTU.1162,0.003372694,30,13CCPS
OTU.48,0.011607748,30,13CCPS
OTU.5521,,30,13CCPS
OTU.46,0.008939795,30,13CCPS
OTU.5397,,30,13CCPS
OTU.4220,,30,13CCPS
OTU.1163,-0.010272214,30,13CCPS
OTU.42,-0.000121711,30,13CCPS
OTU.43,0.004089447,30,13CCPS
OTU.40,-0.009487892,30,13CCPS
OTU.5396,,30,13CCPS
OTU.5523,,30,13CCPS
OTU.2875,,30,13CCPS
OTU.5524,,30,13CCPS
OTU.2874,,30,13CCPS
OTU.5525,,30,13CCPS
OTU.5526,-0.005097138,30,13CCPS
OTU.4221,,30,13CCPS
OTU.1168,-1.65E-05,30,13CCPS
OTU.5527,,30,13CCPS
OTU.1169,0.020690838,30,13CCPS
OTU.4109,,30,13CCPS
OTU.4108,,30,13CCPS
OTU.2757,,30,13CCPS
OTU.1421,-0.023515028,30,13CCPS
OTU.1420,0.033741222,30,13CCPS
OTU.1423,-0.007504976,30,13CCPS
OTU.1422,-0.002046911,30,13CCPS
OTU.4105,,30,13CCPS
OTU.1424,-0.010364308,30,13CCPS
OTU.4107,0.041168681,30,13CCPS
OTU.1426,0.010138882,30,13CCPS
OTU.221,-8.79E-05,30,13CCPS
OTU.6214,,30,13CCPS
OTU.6218,,30,13CCPS
OTU.3379,,30,13CCPS
OTU.3378,,30,13CCPS
OTU.3377,0.047894737,30,13CCPS
OTU.3376,,30,13CCPS
OTU.3375,,30,13CCPS
OTU.3374,,30,13CCPS
OTU.3373,,30,13CCPS
OTU.3372,,30,13CCPS
OTU.3371,-0.025838013,30,13CCPS
OTU.3370,,30,13CCPS
OTU.2420,,30,13CCPS
OTU.2421,0.019560388,30,13CCPS
OTU.2422,,30,13CCPS
OTU.2423,,30,13CCPS
OTU.2356,0.013165515,30,13CCPS
OTU.2357,,30,13CCPS
OTU.2354,,30,13CCPS
OTU.2355,,30,13CCPS
OTU.2428,,30,13CCPS
OTU.2429,,30,13CCPS
OTU.2358,1.88E-05,30,13CCPS
OTU.2359,,30,13CCPS
OTU.410,0.003830467,30,13CCPS
OTU.411,0.005060329,30,13CCPS
OTU.412,-0.008696764,30,13CCPS
OTU.413,0.000640903,30,13CCPS
OTU.768,-0.004540823,30,13CCPS
OTU.769,0.008002189,30,13CCPS
OTU.1652,,30,13CCPS
OTU.289,0.001046023,30,13CCPS
OTU.1653,0.020690838,30,13CCPS
OTU.337,0.002469848,30,13CCPS
OTU.1651,,30,13CCPS
OTU.1656,0.014317453,30,13CCPS
OTU.1657,,30,13CCPS
OTU.288,0.006493562,30,13CCPS
OTU.1654,0.020120238,30,13CCPS
OTU.1226,0.0059759,30,13CCPS
OTU.1655,,30,13CCPS
OTU.1021,0.002264499,30,13CCPS
OTU.3599,,30,13CCPS
OTU.3598,,30,13CCPS
OTU.3593,-0.002804904,30,13CCPS
OTU.3592,,30,13CCPS
OTU.3591,-0.03261614,30,13CCPS
OTU.3590,,30,13CCPS
OTU.3597,,30,13CCPS
OTU.3596,,30,13CCPS
OTU.3595,,30,13CCPS
OTU.3594,0.026293033,30,13CCPS
OTU.2936,,30,13CCPS
OTU.2937,,30,13CCPS
OTU.2934,0.037828445,30,13CCPS
OTU.4743,9.67E-05,30,13CCPS
OTU.1990,-0.025324893,30,13CCPS
OTU.4741,-0.005444312,30,13CCPS
OTU.4740,,30,13CCPS
OTU.4747,,30,13CCPS
OTU.4746,,30,13CCPS
OTU.1997,0.03665755,30,13CCPS
OTU.4744,,30,13CCPS
OTU.1999,-0.008978815,30,13CCPS
OTU.1998,0.005667321,30,13CCPS
OTU.4749,,30,13CCPS
OTU.4748,,30,13CCPS
OTU.2933,-0.003336381,30,13CCPS
OTU.2930,,30,13CCPS
OTU.2931,,30,13CCPS
OTU.1199,0.000776673,30,13CCPS
OTU.1198,0.009803903,30,13CCPS
OTU.1191,-0.006845836,30,13CCPS
OTU.1190,-0.015558396,30,13CCPS
OTU.1193,-0.0230974,30,13CCPS
OTU.1192,,30,13CCPS
OTU.1195,0.023484514,30,13CCPS
OTU.1194,0.013268363,30,13CCPS
OTU.1197,0.027919905,30,13CCPS
OTU.1196,0.008914268,30,13CCPS
OTU.3908,,30,13CCPS
OTU.3909,-0.016425662,30,13CCPS
OTU.3904,,30,13CCPS
OTU.3905,0.014950262,30,13CCPS
OTU.3906,,30,13CCPS
OTU.3907,0.055876829,30,13CCPS
OTU.3900,,30,13CCPS
OTU.3901,,30,13CCPS
OTU.3902,,30,13CCPS
OTU.3903,,30,13CCPS
OTU.5199,,30,13CCPS
OTU.5198,,30,13CCPS
OTU.5195,,30,13CCPS
OTU.5194,,30,13CCPS
OTU.5197,,30,13CCPS
OTU.5196,,30,13CCPS
OTU.5191,,30,13CCPS
OTU.5190,0.028200157,30,13CCPS
OTU.5193,,30,13CCPS
OTU.5192,-0.010894541,30,13CCPS
OTU.5995,,30,13CCPS
OTU.1595,-0.017839065,30,13CCPS
OTU.5997,,30,13CCPS
OTU.5996,,30,13CCPS
OTU.5991,-0.001065713,30,13CCPS
OTU.5990,,30,13CCPS
OTU.5993,,30,13CCPS
OTU.1594,-0.010866611,30,13CCPS
OTU.5999,,30,13CCPS
OTU.1597,0.017815359,30,13CCPS
OTU.1596,,30,13CCPS
OTU.1591,0.034417841,30,13CCPS
OTU.1590,-0.006971051,30,13CCPS
OTU.1593,-0.043094953,30,13CCPS
OTU.1592,,30,13CCPS
OTU.1599,,30,13CCPS
OTU.1598,,30,13CCPS
OTU.3294,,30,13CCPS
OTU.3747,,30,13CCPS
OTU.3296,-0.010634019,30,13CCPS
OTU.3745,0.056662671,30,13CCPS
OTU.3742,,30,13CCPS
OTU.3743,,30,13CCPS
OTU.3292,,30,13CCPS
OTU.3741,,30,13CCPS
OTU.3298,,30,13CCPS
OTU.3299,0.028274567,30,13CCPS
OTU.3748,,30,13CCPS
OTU.3749,,30,13CCPS
OTU.313,0.011781633,30,13CCPS
OTU.312,0.006890449,30,13CCPS
OTU.311,-0.001767793,30,13CCPS
OTU.310,0.013978606,30,13CCPS
OTU.317,0.002728987,30,13CCPS
OTU.316,0.002343572,30,13CCPS
OTU.315,0.007799882,30,13CCPS
OTU.314,-0.004613931,30,13CCPS
OTU.319,-0.003924177,30,13CCPS
OTU.318,-0.000262311,30,13CCPS
OTU.1674,-0.055362126,30,13CCPS
OTU.1675,,30,13CCPS
OTU.1676,,30,13CCPS
OTU.1677,0.000128585,30,13CCPS
OTU.1670,,30,13CCPS
OTU.1671,,30,13CCPS
OTU.1672,,30,13CCPS
OTU.1673,-0.02453844,30,13CCPS
OTU.1678,,30,13CCPS
OTU.1679,,30,13CCPS
OTU.3128,,30,13CCPS
OTU.3129,0.03189192,30,13CCPS
OTU.4951,0.016566656,30,13CCPS
OTU.3122,,30,13CCPS
OTU.3123,,30,13CCPS
OTU.3120,,30,13CCPS
OTU.3121,,30,13CCPS
OTU.3126,,30,13CCPS
OTU.3127,,30,13CCPS
OTU.3124,0.004207658,30,13CCPS
OTU.3125,,30,13CCPS
OTU.595,-0.010341573,30,13CCPS
OTU.594,0.003462496,30,13CCPS
OTU.849,0.006280885,30,13CCPS
OTU.848,0.005839924,30,13CCPS
OTU.599,0.007396254,30,13CCPS
OTU.2659,0.007745492,30,13CCPS
OTU.2658,0.00970011,30,13CCPS
OTU.5609,,30,13CCPS
OTU.5608,,30,13CCPS
OTU.598,-0.00743066,30,13CCPS
OTU.5605,,30,13CCPS
OTU.5604,,30,13CCPS
OTU.2651,-0.044631706,30,13CCPS
OTU.2650,0.056662671,30,13CCPS
OTU.2657,,30,13CCPS
OTU.5600,,30,13CCPS
OTU.5603,-0.002719884,30,13CCPS
OTU.5602,,30,13CCPS
OTU.844,0.030638879,30,13CCPS
OTU.843,0.000128585,30,13CCPS
OTU.842,,30,13CCPS
OTU.841,-0.027009964,30,13CCPS
OTU.840,0.005597322,30,13CCPS
OTU.115,-0.00137519,30,13CCPS
OTU.1078,0.00473707,30,13CCPS
OTU.1079,,30,13CCPS
OTU.1076,-0.021925057,30,13CCPS
OTU.1077,-0.00260855,30,13CCPS
OTU.1074,0.019390889,30,13CCPS
OTU.1075,-0.013333521,30,13CCPS
OTU.1072,-0.022291004,30,13CCPS
OTU.1073,0.011128335,30,13CCPS
OTU.1070,0.00894909,30,13CCPS
OTU.1071,-0.015481343,30,13CCPS
OTU.116,-0.001542958,30,13CCPS
OTU.111,-0.003360668,30,13CCPS
OTU.110,-0.000169268,30,13CCPS
OTU.445,-0.005531196,30,13CCPS
OTU.112,-0.003104862,30,13CCPS
OTU.2413,-0.033793608,30,13CCPS
OTU.68,-0.009846738,30,13CCPS
OTU.69,0.002129995,30,13CCPS
OTU.448,-0.006737618,30,13CCPS
OTU.60,0.00615502,30,13CCPS
OTU.119,0.01440247,30,13CCPS
OTU.62,-0.006472468,30,13CCPS
OTU.63,-6.25E-05,30,13CCPS
OTU.64,0.020701031,30,13CCPS
OTU.65,-0.002031034,30,13CCPS
OTU.66,-0.001855304,30,13CCPS
OTU.118,-0.000602177,30,13CCPS
OTU.1449,-0.032115616,30,13CCPS
OTU.1448,0.007007772,30,13CCPS
OTU.4167,-0.012593441,30,13CCPS
OTU.4166,0.005083724,30,13CCPS
OTU.1445,0.005182331,30,13CCPS
OTU.1444,,30,13CCPS
OTU.1443,,30,13CCPS
OTU.1442,-0.017138721,30,13CCPS
OTU.1441,,30,13CCPS
OTU.1440,,30,13CCPS
OTU.2868,0.006882841,30,13CCPS
OTU.2869,,30,13CCPS
OTU.2860,,30,13CCPS
OTU.5381,,30,13CCPS
OTU.2862,,30,13CCPS
OTU.5383,,30,13CCPS
OTU.5384,,30,13CCPS
OTU.5385,,30,13CCPS
OTU.2866,0.030510814,30,13CCPS
OTU.2867,,30,13CCPS
OTU.6109,,30,13CCPS
OTU.6108,,30,13CCPS
OTU.3355,,30,13CCPS
OTU.3354,,30,13CCPS
OTU.3357,0.000914426,30,13CCPS
OTU.3356,,30,13CCPS
OTU.3351,,30,13CCPS
OTU.3350,0.019508627,30,13CCPS
OTU.3353,,30,13CCPS
OTU.3352,,30,13CCPS
OTU.3359,0.013220338,30,13CCPS
OTU.3358,,30,13CCPS
OTU.4831,,30,13CCPS
OTU.4830,,30,13CCPS
OTU.2404,,30,13CCPS
OTU.2405,0.005101651,30,13CCPS
OTU.4835,,30,13CCPS
OTU.4834,,30,13CCPS
OTU.4837,,30,13CCPS
OTU.4836,,30,13CCPS
OTU.4839,,30,13CCPS
OTU.4838,,30,13CCPS
OTU.122,-0.003665399,30,13CCPS
OTU.123,-0.006211417,30,13CCPS
OTU.124,-0.002756468,30,13CCPS
OTU.125,-0.001481849,30,13CCPS
OTU.2408,0.023881647,30,13CCPS
OTU.2409,,30,13CCPS
OTU.6101,,30,13CCPS
OTU.6100,,30,13CCPS
OTU.6091,,30,13CCPS
OTU.6090,,30,13CCPS
OTU.6093,,30,13CCPS
OTU.6092,,30,13CCPS
OTU.6095,,30,13CCPS
OTU.6094,,30,13CCPS
OTU.6097,,30,13CCPS
OTU.6096,,30,13CCPS
OTU.6099,,30,13CCPS
OTU.6098,,30,13CCPS
OTU.436,-0.00740784,30,13CCPS
OTU.437,0.003376564,30,13CCPS
OTU.434,0.001370922,30,13CCPS
OTU.435,-0.00197883,30,13CCPS
OTU.432,0.005464996,30,13CCPS
OTU.433,-0.008445795,30,13CCPS
OTU.430,-0.005008911,30,13CCPS
OTU.431,-0.007324462,30,13CCPS
OTU.438,0.000127702,30,13CCPS
OTU.439,-0.010857452,30,13CCPS
OTU.4769,,30,13CCPS
OTU.4768,,30,13CCPS
OTU.4761,,30,13CCPS
OTU.4760,,30,13CCPS
OTU.4763,,30,13CCPS
OTU.4762,,30,13CCPS
OTU.4765,,30,13CCPS
OTU.4764,,30,13CCPS
OTU.4767,,30,13CCPS
OTU.4766,,30,13CCPS
OTU.4202,,30,13CCPS
OTU.1323,,30,13CCPS
OTU.1320,-0.005097138,30,13CCPS
OTU.1775,-0.017946269,30,13CCPS
OTU.4201,,30,13CCPS
OTU.1774,0.009039703,30,13CCPS
OTU.4206,,30,13CCPS
OTU.1777,,30,13CCPS
OTU.4207,,30,13CCPS
OTU.1776,-0.007029303,30,13CCPS
OTU.4204,,30,13CCPS
OTU.4499,-0.016668784,30,13CCPS
OTU.4498,-0.017574216,30,13CCPS
OTU.4497,0.024734811,30,13CCPS
OTU.4496,,30,13CCPS
OTU.4495,,30,13CCPS
OTU.4494,,30,13CCPS
OTU.4493,,30,13CCPS
OTU.4492,,30,13CCPS
OTU.4491,,30,13CCPS
OTU.4490,0.010076263,30,13CCPS
OTU.3922,-0.002858473,30,13CCPS
OTU.3923,-0.014208775,30,13CCPS
OTU.3920,,30,13CCPS
OTU.3921,,30,13CCPS
OTU.3926,,30,13CCPS
OTU.3927,,30,13CCPS
OTU.3924,,30,13CCPS
OTU.3925,,30,13CCPS
OTU.3928,,30,13CCPS
OTU.3929,,30,13CCPS
OTU.4208,,30,13CCPS
OTU.4209,,30,13CCPS
OTU.5334,,30,13CCPS
OTU.5018,,30,13CCPS
OTU.5019,,30,13CCPS
OTU.5010,,30,13CCPS
OTU.5011,,30,13CCPS
OTU.5012,,30,13CCPS
OTU.5013,,30,13CCPS
OTU.5014,,30,13CCPS
OTU.5015,,30,13CCPS
