"","p.value.13CCPS","p.value.13CXPS","OTU","Day"
"6818","0.9241",NA,"OTU.807","3"
"6819","0.7444","0.8826","OTU.991","3"
"6820","0.2854","0.8324","OTU.2824","3"
"6821","0.7707","0.7353","OTU.832","3"
"6822","0.668","0.6328","OTU.633","3"
"6823","0.6856","0.4216","OTU.653","3"
"6824",NA,NA,"OTU.1740","3"
"6825","0.7696","0.3691","OTU.667","3"
"6826","0.6523","0.8488","OTU.429","3"
"6827","0.1375","0.5061","OTU.166","3"
"6828","0.5567","0.8562","OTU.4273","3"
"6829","0.7571","0.1171","OTU.3363","3"
"6830","0.0527","0.3091","OTU.876","3"
"6831","0.9675","0.9605","OTU.679","3"
"6832","0.6397","0.3698","OTU.469","3"
"6833","0.335","0.9355","OTU.281","3"
"6834","0.7081","0.5652","OTU.341","3"
"6835","0.8013","0.7846","OTU.448","3"
"6836","0.4115","0.6235","OTU.1631","3"
"6837","0.7619","0.9407","OTU.245","3"
"6838","0.1219","0.5641","OTU.174","3"
"6839","0.0981","0.9618","OTU.466","3"
"6840","0.3241","0.1992","OTU.2192","3"
"6841",NA,NA,"OTU.2517","3"
"6842","0.894","0.9749","OTU.199","3"
"6843","0.1049","0.212","OTU.458","3"
"6844","0.1507","0.4483","OTU.375","3"
"6845","0.4766","0.9508","OTU.223","3"
"6846","0.5388","0.0154","OTU.261","3"
"6847","0.3808","0.2699","OTU.393","3"
"6848","0.6573","0.9647","OTU.186","3"
"6849","0.2407","0.1448","OTU.216","3"
"6850","0.5302","0.9496","OTU.1056","3"
"6851","0.4703","0.06","OTU.395","3"
"6852","0.1561","0.3368","OTU.627","3"
"6853","0.3429","0.6184","OTU.845","3"
"6854",NA,"0.6876","OTU.964","3"
"6855","0.3919","0.1477","OTU.2955","3"
"6856","0.6625","0.6773","OTU.268","3"
"6857","0.8035","0.9457","OTU.347","3"
"6858","0.4939","0.97","OTU.468","3"
"6859","0.2559","0.6451","OTU.591","3"
"6860",NA,NA,"OTU.3863","3"
"6861","0.2398","0.091","OTU.366","3"
"6862","0.0459","0.001","OTU.475","3"
"6863","0.8681","0.7481","OTU.170","3"
"6864","0.6213","0.7624","OTU.226","3"
"6865","0.5892","0.1023","OTU.545","3"
"6866","0.5688","0.4243","OTU.519","3"
"6867",NA,NA,"OTU.1051","3"
"6868","0.397","0.7022","OTU.209","3"
"6869","0.3044","0.1696","OTU.304","3"
"6870","0.7731","0.6403","OTU.639","3"
"6871","0.6758","0.8681","OTU.1948","3"
"6872","0.5537","0.5737","OTU.556","3"
"6873","0.3239","0.5723","OTU.3302","3"
"6874","0.4649","0.0418","OTU.240","3"
"6875","0.1097","0.0986","OTU.250","3"
"6876",NA,NA,"OTU.1123","3"
"6877","0.0574","0.3111","OTU.235","3"
"6878","0.6311","0.8581","OTU.533","3"
"6879","0.4386","0.8233","OTU.373","3"
"6880","0.523","0.4035","OTU.599","3"
"6881","0.2098","0.071","OTU.1018","3"
"6882","0.8431","0.9214","OTU.1621","3"
"6883",NA,NA,"OTU.1650","3"
"6884","0.6355","0.2915","OTU.1700","3"
"6885","0.2752","0.4669","OTU.349","3"
"6886","0.7832","0.8307","OTU.455","3"
"6887","0.9534","0.6739","OTU.464","3"
"6888","0.8756","0.8584","OTU.483","3"
"6889","0.6478","0.761","OTU.5894","3"
"6890","0.9851","0.9883","OTU.207","3"
"6891","0.4403","0.104","OTU.310","3"
"6892","0.5391","0.4651","OTU.330","3"
"6893","0.6861","0.465","OTU.405","3"
"6894","0.5223","0.3873","OTU.652","3"
"6895",NA,NA,"OTU.919","3"
"6896","0.7416","0.6123","OTU.1280","3"
"6897","0.517","0.7347","OTU.291","3"
"6898","0.6346","0.6068","OTU.554","3"
"6899","0.3705","0.4575","OTU.1019","3"
"6900","0.4463","0.8162","OTU.539","3"
"6901","0.9691","0.7903","OTU.175","3"
"6902","0.5379","0.5267","OTU.459","3"
"6903","0.8309","0.7103","OTU.168","3"
"6904","0.4927","0.261","OTU.298","3"
"6905","0.8117","0.9064","OTU.914","3"
"6906","0.8406","0.3824","OTU.984","3"
"6907","0.2673","0.2554","OTU.775","3"
"6908",NA,NA,"OTU.1754","3"
"6909","0.7431","0.9185","OTU.403","3"
"6910","0.9465","0.7632","OTU.4446","3"
"6911","0.4166","0.6885","OTU.869","3"
"6912","0.6087","0.0725","OTU.274","3"
"6913","0.7968","0.827","OTU.669","3"
"6914","0.4549","0.0806","OTU.2338","3"
"6915","0.1354","0.1711","OTU.634","3"
"6916","0.2226","0.4103","OTU.316","3"
"6917","0.8904","0.8942","OTU.167","3"
"6918","0.7156","0.6749","OTU.425","3"
"6919","0.0266","0.0674","OTU.731","3"
"6920","0.6103","0.6707","OTU.768","3"
"6921","0.5042","0.8741","OTU.934","3"
"6922","0.8348","0.8482","OTU.323","3"
"6923","0.4305","0.1401","OTU.2263","3"
"6924","0.3602","0.9577","OTU.359","3"
"6925",NA,NA,"OTU.3407","3"
"6926","0.7216","0.8022","OTU.3923","3"
"6927","0.891","0.9827","OTU.858","3"
"6928","0.35","0.9336","OTU.785","3"
"6929","0.2495","0.4462","OTU.982","3"
"6930","0.1335","0.1066","OTU.543","3"
"6931","0.7866","0.8189","OTU.441","3"
"6932","0.4543","0.8875","OTU.4149","3"
"6933","0.4414","0.2731","OTU.4884","3"
"6934","0.191","0.359","OTU.1535","3"
"6935","0.6797","0.498","OTU.1888","3"
"6936","0.4574","0.0891","OTU.5680","3"
"6937","0.6817","0.4091","OTU.434","3"
"6938","0.7042","0.8754","OTU.396","3"
"6939",NA,NA,"OTU.2299","3"
"6940",NA,NA,"OTU.440","3"
"6941","0.3948","0.0273","OTU.514","3"
"6942","0.4692","0.8714","OTU.348","3"
"6943","0.8635","0.9758","OTU.211","3"
"6944","0.5095","0.6877","OTU.208","3"
"6945","0.7843","0.9816","OTU.229","3"
"6946","0.6294","0.9348","OTU.4704","3"
"6947","0.4246","0.7785","OTU.449","3"
"6948","0.2419","0.8196","OTU.676","3"
"6949","0.3929","0.082","OTU.593","3"
"6950","0.2084","0.3305","OTU.301","3"
"6951","0.7159","0.672","OTU.219","3"
"6952","0.347","0.4555","OTU.2200","3"
"6953","0.0102","0.191","OTU.364","3"
"6954","0.9472","0.8711","OTU.374","3"
"6955","0.2171","0.2551","OTU.706","3"
"6956","0.0926","0.3133","OTU.687","3"
"6957","0.572","0.5531","OTU.1808","3"
"6958",NA,"0.0639","OTU.968","3"
"6959","0.9173","0.2608","OTU.544","3"
"6960","0.6332","0.4305","OTU.212","3"
"6961","0.3548","0.0247","OTU.358","3"
"6962","0.7385","0.123","OTU.473","3"
"6963","0.0554","0.0456","OTU.1677","3"
"6964","0.7014","0.9869","OTU.1119","3"
"6965",NA,NA,"OTU.2782","3"
"6966","0.7917","0.7612","OTU.339","3"
"6967","0.153","0.6406","OTU.689","3"
"6968","0.3804","0.1109","OTU.816","3"
"6969",NA,NA,"OTU.822","3"
"6970",NA,NA,"OTU.865","3"
"6971","0.6078","0.8836","OTU.1005","3"
"6972","0.7518","0.1525","OTU.1025","3"
"6973","0.206","0.2053","OTU.193","3"
"6974","0.471","0.824","OTU.259","3"
"6975","0.9306","0.9598","OTU.392","3"
"6976","0.3614","0.654","OTU.479","3"
"6977","0.4039","0.1698","OTU.529","3"
"6978","0.5915","0.3716","OTU.574","3"
"6979","0.4239","0.8553","OTU.656","3"
"6980","0.2705","0.7175","OTU.746","3"
"6981","0.3133","0.3749","OTU.1455","3"
"6982","0.1132","0.8853","OTU.410","3"
"6983","0.346","0.7491","OTU.378","3"
"6984","0.2694","0.8631","OTU.237","3"
"6985","0.2132","0.0052","OTU.636","3"
"6986","0.3398","0.178","OTU.5539","3"
"6987","0.1664","0.4899","OTU.313","3"
"6988","0.6627","0.9398","OTU.2897","3"
"6989","0.5144",NA,"OTU.1445","3"
"6990","0.4584","0.496","OTU.2073","3"
"6991",NA,"1","OTU.2404","3"
"6992","0.675","0.555","OTU.2972","3"
"6993","0.9524","0.9623","OTU.356","3"
"6994","0.1401","0.0554","OTU.362","3"
"6995","0.4938","0.8422","OTU.427","3"
"6996","0.4097","0.4349","OTU.546","3"
"6997",NA,NA,"OTU.763","3"
"6998","0.2612","0.3271","OTU.796","3"
"6999","0.7354","0.1666","OTU.781","3"
"7000","0.8415","0.8989","OTU.278","3"
"7001","0.4404","0.4225","OTU.602","3"
"7002","0.6286","0.4523","OTU.1036","3"
"7003","0.055","0.1749","OTU.1220","3"
"7004","0.8792","0.6347","OTU.1289","3"
"7005",NA,NA,"OTU.2098","3"
"7006","0.7189","0.8208","OTU.306","3"
"7007","0.3791","0.9739","OTU.644","3"
"7008","0.0399","0.1183","OTU.761","3"
"7009","0.2544","0.4108","OTU.1504","3"
"7010","0.601","0.1491","OTU.742","3"
"7011","0.0642","0.2263","OTU.811","3"
"7012","0.4793","0.3309","OTU.408","3"
"7013","0.5192","0.6848","OTU.258","3"
"7014","0.8006","0.9817","OTU.126","3"
"7015",NA,NA,"OTU.2827","3"
"7016","0.7169","0.8684","OTU.4741","3"
"7017","0.3946","0.6529","OTU.5555","3"
"7018","0.7359","0.7281","OTU.899","3"
"7019","0.3477","0.3979","OTU.918","3"
"7020",NA,NA,"OTU.1023","3"
"7021","0.0061","0.1368","OTU.1252","3"
"7022","0.1958","0.3397","OTU.314","3"
"7023","0.2147","0.2488","OTU.470","3"
"7024","0.2376","0.029","OTU.594","3"
"7025","0.0465","0.1117","OTU.877","3"
"7026",NA,NA,"OTU.778","3"
"7027","0.7303","0.9389","OTU.2294","3"
"7028",NA,NA,"OTU.5190","3"
"7029","0.2034","0.9354","OTU.641","3"
"7030","0.3859","0.7794","OTU.180","3"
"7031","0.061","0.2993","OTU.2703","3"
"7032","0.5248","0.2757","OTU.685","3"
"7033","0.4865","0.5496","OTU.187","3"
"7034","0.118","0.2998","OTU.2258","3"
"7035","0.2964","0.6461","OTU.286","3"
"7036","0.1638","0.2994","OTU.507","3"
"7037","0.7615","0.7681","OTU.1387","3"
"7038","0.5362","0.3834","OTU.255","3"
"7039","0.7559","0.9545","OTU.4020","3"
"7040","0.464","0.5178","OTU.552","3"
"7041","0.3394","0.1695","OTU.6066","3"
"7042","0.1982","0.4716","OTU.856","3"
"7043","0.0093","0.0359","OTU.2039","3"
"7044","0.1334","0.2879","OTU.1739","3"
"7045","0.0466","0.0833","OTU.262","3"
"7046","0.1962","0.5705","OTU.332","3"
"7047","0.7802","0.9147","OTU.1855","3"
"7048","0.5625","0.9076","OTU.363","3"
"7049","0.0544","0.0814","OTU.759","3"
"7050","0.4614","0.558","OTU.843","3"
"7051","0.6215","0.8093","OTU.904","3"
"7052","0.5465","0.2366","OTU.214","3"
"7053","0.5795","0.2372","OTU.683","3"
"7054","0.5934","0.1372","OTU.5603","3"
"7055","0.9079","0.9834","OTU.1830","3"
"7056","0.3504","0.9003","OTU.3002","3"
"7057","0.3114","0.3268","OTU.419","3"
"7058","0.6073","0.7285","OTU.1982","3"
"7059","0.5925","0.773","OTU.509","3"
"7060","0.9894","0.4978","OTU.1529","3"
"7061",NA,NA,"OTU.1729","3"
"7062","0.6122","0.9156","OTU.1437","3"
"7063","0.4151","0.4477","OTU.202","3"
"7064","0.1742","0.0691","OTU.2368","3"
"7065","0.7694","0.5966","OTU.391","3"
"7066","0.246","0.473","OTU.531","3"
"7067","0.4271","0.6989","OTU.567","3"
"7068","0.995","0.8918","OTU.621","3"
"7069","0.6443","0.2957","OTU.800","3"
"7070","0.3163","0.4775","OTU.671","3"
"7071","0.3853","0.7765","OTU.401","3"
"7072","0.1394","0.2318","OTU.462","3"
"7073","0.928","0.801","OTU.610","3"
"7074","0.691","0.5405","OTU.908","3"
"7075","0.5453","0.7307","OTU.2254","3"
"7076","0.135","0.1073","OTU.511","3"
"7077","0.2998","0.5363","OTU.443","3"
"7078","0.4922","0.5113","OTU.388","3"
"7079","0.7467","0.8565","OTU.402","3"
"7080","0.7129","0.9045","OTU.920","3"
"7081","0.6151","0.9977","OTU.296","3"
"7082","0.571","0.8896","OTU.4393","3"
"7083","0.4274","0.5833","OTU.478","3"
"7084","0.2868","0.3213","OTU.532","3"
"7085","0.4432","0.6714","OTU.974","3"
"7086","0.7439","0.5065","OTU.1496","3"
"7087",NA,"0.0707","OTU.1706","3"
"7088","0.1664","0.2818","OTU.3988","3"
"7089","0.7366","0.4907","OTU.5192","3"
"7090","0.3696","0.9895","OTU.730","3"
"7091","0.5797","0.928","OTU.894","3"
"7092","0.5312","0.9952","OTU.299","3"
"7093","0.5831","0.5387","OTU.224","3"
"7094","0.5719","0.2642","OTU.1153","3"
"7095","0.1889","0.5206","OTU.718","3"
"7096","0.4626","0.574","OTU.2697","3"
"7097","0.4542","0.9704","OTU.315","3"
"7098","0.7118","0.809","OTU.368","3"
"7099","0.1377","0.1654","OTU.521","3"
"7100","0.5788","0.6446","OTU.236","3"
"7101","0.0841","0.6182","OTU.283","3"
"7102",NA,"0.9116","OTU.2054","3"
"7103","0.7378","0.1093","OTU.488","3"
"7104","0.9151","0.8419","OTU.496","3"
"7105","0.5324","0.3117","OTU.505","3"
"7106",NA,NA,"OTU.5300","3"
"7107","0.9491","0.977","OTU.812","3"
"7108",NA,NA,"OTU.2038","3"
"7109","0.3836","0.8388","OTU.1313","3"
"7110","0.6845","0.6456","OTU.5001","3"
"7111","0.6227","0.5151","OTU.851","3"
"7112","0.8955","0.7005","OTU.406","3"
"7113","0.6881","0.3701","OTU.432","3"
"7114","0.7278","0.3406","OTU.1001","3"
"7115","0.9104","0.9098","OTU.1071","3"
"7116","0.5469","0.7443","OTU.1346","3"
"7117",NA,NA,"OTU.3452","3"
"7118","0.799","0.8091","OTU.520","3"
"7119","0.0917","0.0502","OTU.553","3"
"7120","0.1564","0.6159","OTU.572","3"
"7121","0.6881","0.2434","OTU.672","3"
"7122","0.4984","0.8632","OTU.711","3"
"7123",NA,NA,"OTU.719","3"
"7124","0.9782","0.9218","OTU.854","3"
"7125","0.741","0.8576","OTU.435","3"
"7126","0.5721","0.7176","OTU.390","3"
"7127","0.3924","0.9772","OTU.508","3"
"7128",NA,NA,"OTU.2574","3"
"7129","0.689","0.7065","OTU.295","3"
"7130","0.5497","0.4908","OTU.4997","3"
"7131","0.8504","0.9804","OTU.397","3"
"7132",NA,"0.5426","OTU.2028","3"
"7133","0.0693","0.0901","OTU.2220","3"
"7134","0.7827","0.5775","OTU.5709","3"
"7135",NA,NA,"OTU.1255","3"
"7136","0.479","0.1568","OTU.1083","3"
"7137","0.1676","0.513","OTU.5144","3"
"7138","0.2547","0.9044","OTU.1148","3"
"7139","0.5018","0.7562","OTU.288","3"
"7140","0.697","0.9949","OTU.379","3"
"7141","0.0732","0.1306","OTU.326","3"
"7142","0.0302","0.4595","OTU.1833","3"
"7143","0.0266","0.1109","OTU.3230","3"
"7144","0.3308","0.4","OTU.757","3"
"7145","0.0954","0.2145","OTU.2550","3"
"7146","0.2546","0.6467","OTU.192","3"
"7147","0.424","0.0579","OTU.559","3"
"7148",NA,"0.0948","OTU.700","3"
"7149","0.941","0.8571","OTU.422","3"
"7150","0.3682","0.7142","OTU.1100","3"
"7151","0.9874","0.944","OTU.1114","3"
"7152","0.8474","0.8204","OTU.1302","3"
"7153","0.5471","0.9401","OTU.1503","3"
"7154","0.8007","0.9567","OTU.1519","3"
"7155","0.8604","0.7554","OTU.361","3"
"7156","0.0798","0.2475","OTU.428","3"
"7157","0.1821","0.813","OTU.4926","3"
"7158","0.623","0.6368","OTU.735","3"
"7159","0.9986","0.9761","OTU.739","3"
"7160",NA,NA,"OTU.887","3"
"7161","0.772","0.6394","OTU.932","3"
"7162","0.913","0.7113","OTU.213","3"
"7163","0.9463","0.3972","OTU.454","3"
"7164","0.0856","0.5331","OTU.587","3"
"7165","0.8987","0.5136","OTU.439","3"
"7166","0.4759","0.0276","OTU.1084","3"
"7167","0.8793","0.5029","OTU.1202","3"
"7168",NA,NA,"OTU.2812","3"
"7169",NA,NA,"OTU.3310","3"
"7170","0.4257","0.9105","OTU.5670","3"
"7171","0.6895","0.8332","OTU.336","3"
"7172","0.5988","0.8117","OTU.1110","3"
"7173","0.3725","0.4823","OTU.1345","3"
"7174",NA,NA,"OTU.1377","3"
"7175","0.7411",NA,"OTU.2512","3"
"7176",NA,NA,"OTU.2886","3"
"7177","0.9515","0.8874","OTU.3036","3"
"7178",NA,NA,"OTU.4285","3"
"7179",NA,NA,"OTU.4318","3"
"7180","0.7423","0.7805","OTU.489","3"
"7181","0.7621","0.4307","OTU.583","3"
"7182","0.2296","0.1799","OTU.589","3"
"7183","0.0997","0.7634","OTU.722","3"
"7184","0.9527","0.3974","OTU.777","3"
"7185","0.5844","0.7229","OTU.830","3"
"7186","0.7006","0.5131","OTU.943","3"
"7187","0.6172","0.9027","OTU.409","3"
"7188","0.4077","0.6245","OTU.1141","3"
"7189","0.6227","0.7131","OTU.1391","3"
"7190","0.3036",NA,"OTU.1663","3"
"7191",NA,NA,"OTU.5556","3"
"7192","0.1608","0.0986","OTU.651","3"
"7193","0.4047","0.2044","OTU.772","3"
"7194","0.8105","0.4922","OTU.813","3"
"7195","0.1467","0.0457","OTU.821","3"
"7196","0.8608","0.2949","OTU.1242","3"
"7197","0.5117","0.0381","OTU.958","3"
"7198","0.7108","0.8896","OTU.280","3"
"7199","0.4362","0.6839","OTU.1016","3"
"7200","0.3725","0.5625","OTU.1392","3"
"7201","0.574","0.6725","OTU.249","3"
"7202",NA,NA,"OTU.3889","3"
"7203","0.3145","0.965","OTU.548","3"
"7204","0.286","0.6833","OTU.550","3"
"7205","0.0297","0.3143","OTU.581","3"
"7206","0.7068","0.2617","OTU.1177","3"
"7207","0.2131","0.7373","OTU.1224","3"
"7208","0.2557","0.7819","OTU.1247","3"
"7209","0.4573","0.2181","OTU.1452","3"
"7210",NA,NA,"OTU.1839","3"
"7211","0.3925","0.8755","OTU.1917","3"
"7212",NA,NA,"OTU.3010","3"
"7213","0.9716","0.9792","OTU.344","3"
"7214","0.4268","0.5204","OTU.380","3"
"7215",NA,NA,"OTU.5039","3"
"7216","0.982","0.7978","OTU.686","3"
"7217","0.939","0.9991","OTU.693","3"
"7218","0.4093","0.7741","OTU.740","3"
"7219","0.53","0.8313","OTU.955","3"
"7220",NA,NA,"OTU.1533","3"
"7221","0.684","0.5357","OTU.530","3"
"7222","0.2912","0.4287","OTU.1431","3"
"7223","0.3656","0.5368","OTU.5130","3"
"7224","0.4648","0.879","OTU.601","3"
"7225","0.2227","0.9439","OTU.650","3"
"7226","0.2651","0.6273","OTU.831","3"
"7227","0.8266","0.7146","OTU.453","3"
"7228","0.478","0.6282","OTU.784","3"
"7229",NA,NA,"OTU.1192","3"
"7230","0.2486","0.9227","OTU.1667","3"
"7231",NA,NA,"OTU.1945","3"
"7232","0.1516","0.8904","OTU.2462","3"
"7233",NA,NA,"OTU.2674","3"
"7234","0.4286","0.6654","OTU.971","3"
"7235",NA,NA,"OTU.2919","3"
"7236","0.4802","0.6491","OTU.1176","3"
"7237",NA,"0.9332","OTU.1307","3"
"7238","0.0607","0.4121","OTU.1629","3"
"7239","0.3078","0.6607","OTU.1637","3"
"7240","0.5219","0.9383","OTU.5416","3"
"7241","0.1738","0.6965","OTU.5987","3"
"7242","0.5493","0.6474","OTU.744","3"
"7243","0.7496","0.9755","OTU.859","3"
"7244","0.8382","0.752","OTU.421","3"
"7245",NA,NA,"OTU.770","3"
"7246","0.1594","0.0701","OTU.2001","3"
"7247","0.7989","0.7709","OTU.495","3"
"7248","0.6738","0.8168","OTU.534","3"
"7249","0.9482","0.9616","OTU.5607","3"
"7250","0.2729","0.4721","OTU.618","3"
"7251","0.9078","0.6497","OTU.892","3"
"7252",NA,"0.1077","OTU.1448","3"
"7253","0.4907","0.4962","OTU.767","3"
"7254","0.0801","0.1706","OTU.5263","3"
"7255","0.5032","0.2935","OTU.888","3"
"7256","0.4759","0.6671","OTU.758","3"
"7257","0.1556","0.7124","OTU.703","3"
"7258","0.6582","0.8003","OTU.1000","3"
"7259","0.473","0.269","OTU.271","3"
"7260","0.8373","0.9721","OTU.5437","3"
"7261","0.203","0.0717","OTU.579","3"
"7262","0.212","0.4481","OTU.2059","3"
"7263",NA,NA,"OTU.3033","3"
"7264","0.1422","0.7243","OTU.498","3"
"7265","0.6215","0.0977","OTU.385","3"
"7266","0.4199","0.3004","OTU.1234","3"
"7267",NA,NA,"OTU.805","3"
"7268","0.3688","0.2229","OTU.325","3"
"7269","0.9889","0.999","OTU.329","3"
"7270","0.2997","0.743","OTU.412","3"
"7271","0.2894","0.3901","OTU.5491","3"
"7272","0.5975","0.1807","OTU.771","3"
"7273","0.4276","0.6242","OTU.808","3"
"7274","0.1623","0.3993","OTU.2380","3"
"7275","0.5062","0.8531","OTU.547","3"
"7276","0.7723","0.8103","OTU.825","3"
"7277","0.1856","0.0574","OTU.383","3"
"7278",NA,NA,"OTU.1292","3"
"7279",NA,NA,"OTU.1360","3"
"7280","0.2309","0.0286","OTU.2017","3"
"7281","0.7435","0.5049","OTU.4039","3"
"7282","0.9525","0.9308","OTU.613","3"
"7283","0.8034","0.5918","OTU.717","3"
"7284","0.9376","0.289","OTU.797","3"
"7285",NA,"0.0642","OTU.1196","3"
"7286","0.4054","0.4637","OTU.659","3"
"7287","0.136","0.0129","OTU.688","3"
"7288","0.2371","0.421","OTU.4627","3"
"7289","0.4669","0.8226","OTU.834","3"
"7290","0.6347","0.3938","OTU.969","3"
"7291","0.0873","0.186","OTU.1105","3"
"7292",NA,NA,"OTU.1368","3"
"7293","0.0565","0.103","OTU.2274","3"
"7294","0.6107","0.0483","OTU.2719","3"
"7295",NA,NA,"OTU.3348","3"
"7296","0.0751","0.5007","OTU.3446","3"
"7297",NA,NA,"OTU.1728","3"
"7298","0.9801","0.8489","OTU.911","3"
"7299","0.2149","0.3582","OTU.1430","3"
"7300","0.3433","0.9109","OTU.365","3"
"7301",NA,NA,"OTU.3694","3"
"7302","0.1406","0.0048","OTU.2042","3"
"7303","0.2925","0.533","OTU.538","3"
"7304",NA,"0.1869","OTU.1052","3"
"7305","0.0262","0.057","OTU.1186","3"
"7306","0.2585","0.5329","OTU.950","3"
"7307","0.1444","0.0441","OTU.989","3"
"7308","0.2281","0.0801","OTU.2036","3"
"7309",NA,NA,"OTU.2852","3"
"7310","0.2801","0.2912","OTU.1412","3"
"7311",NA,"0.166","OTU.551","3"
"7312","0.2329","0.5018","OTU.1293","3"
"7313","0.3095","0.7838","OTU.2337","3"
"7314",NA,NA,"OTU.2993","3"
"7315","0.7853","0.4733","OTU.588","3"
"7316","0.5247","0.7396","OTU.6204","3"
"7317","0.6668","0.7986","OTU.725","3"
"7318","0.8768","0.6425","OTU.500","3"
"7319","0.6471","0.8166","OTU.2131","3"
"7320","0.0408","0.1228","OTU.1077","3"
"7321","0.7488","0.8748","OTU.481","3"
"7322","0.4603","0.8622","OTU.709","3"
"7323","0.5345","0.0722","OTU.1635","3"
"7324","0.1954","0.8145","OTU.663","3"
"7325",NA,NA,"OTU.1355","3"
"7326",NA,"0.4627","OTU.1726","3"
"7327",NA,"0.997","OTU.1951","3"
"7328","0.6064","0.6623","OTU.2022","3"
"7329",NA,NA,"OTU.3088","3"
"7330",NA,NA,"OTU.3537","3"
"7331",NA,NA,"OTU.4238","3"
"7332","0.2201","0.3964","OTU.433","3"
"7333","0.8074","0.9067","OTU.446","3"
"7334","0.6812","0.8593","OTU.5594","3"
"7335","0.5905","0.0766","OTU.833","3"
"7336","0.1828","0.3859","OTU.970","3"
