"log2FoldChange","p","Day","OTU","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","p.adj"
0.021060249900011,0.925867627379283,7,"OTU.1310",NA,NA,NA,NA,NA,NA,NA,1
0.451378996426734,0.712379872303144,7,"OTU.7399","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.46016113201298,0.0875644226950454,7,"OTU.3244","k__Fungi",NA,NA,NA,NA,NA,NA,0.572452413368859
0.717495816888505,0.523919254344537,7,"OTU.802",NA,NA,NA,NA,NA,NA,NA,1
4.22998800065484,1.45920827855859e-09,7,"OTU.1156","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__Sebacinaceae","g__unidentified",NA,5.55029767044466e-08
-0.601765099282062,0.995383966778731,7,"OTU.1417",NA,NA,NA,NA,NA,NA,NA,1
0.449947109710784,0.730747203543319,7,"OTU.1304",NA,NA,NA,NA,NA,NA,NA,1
-1.35385033384856,0.999977302457387,7,"OTU.1201",NA,NA,NA,NA,NA,NA,NA,1
0.205402417457086,0.853432852481517,7,"OTU.1406","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Psathyrella",NA,1
-0.739780800439601,0.998866263585138,7,"OTU.1193",NA,NA,NA,NA,NA,NA,NA,1
-0.460056264843761,0.989074722168153,7,"OTU.989","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Acrostalagmus",NA,1
-0.950688174651197,0.998946099090347,7,"OTU.2791",NA,NA,NA,NA,NA,NA,NA,1
-0.453350092576344,0.989905922485185,7,"OTU.2270","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedScytalidium",1
2.82898021617684,0.000574729497098727,7,"OTU.1827",NA,NA,NA,NA,NA,NA,NA,0.00724297655379842
-0.677138855713214,0.997778835417326,7,"OTU.1347","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Talaromyces",NA,1
0.691485425124248,0.544019048948782,7,"OTU.724","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
1.25635822045772,0.167880097623297,7,"OTU.2065",NA,NA,NA,NA,NA,NA,NA,0.986531360190834
0.384395697135148,0.751252234155577,7,"OTU.8271",NA,NA,NA,NA,NA,NA,NA,1
2.43436430460768,0.000624724185529224,7,"OTU.26321","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",0.00782588620435411
1.82402916696502,0.0269684428264815,7,"OTU.3628",NA,NA,NA,NA,NA,NA,NA,0.216992239973074
0.741373660044879,0.506340553145598,7,"OTU.2994",NA,NA,NA,NA,NA,NA,NA,1
0.205857714532206,0.850261375108296,7,"OTU.1612","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.517996192692828,0.991828853656884,7,"OTU.1656",NA,NA,NA,NA,NA,NA,NA,1
-1.26109409688431,0.999856096363544,7,"OTU.1784",NA,NA,NA,NA,NA,NA,NA,1
-0.731514225365025,0.992016557316375,7,"OTU.1670",NA,NA,NA,NA,NA,NA,NA,1
2.41597236379004,0.000874147707364457,7,"OTU.3705",NA,NA,NA,NA,NA,NA,NA,0.0105706185191124
0.706817327810726,0.530548630762915,7,"OTU.1605",NA,NA,NA,NA,NA,NA,NA,1
1.4488364821607,0.12060170618342,7,"OTU.2053",NA,NA,NA,NA,NA,NA,NA,0.752054500373776
0.24781634512695,0.813378520749368,7,"OTU.1526",NA,NA,NA,NA,NA,NA,NA,1
0.681801717030048,0.55000737819152,7,"OTU.2338",NA,NA,NA,NA,NA,NA,NA,1
1.49480058498869,0.114775694315642,7,"OTU.2290",NA,NA,NA,NA,NA,NA,NA,0.725410128423937
-0.231551410139861,0.966723483583628,7,"OTU.3863",NA,NA,NA,NA,NA,NA,NA,1
2.623277461719,0.00153112865087296,7,"OTU.1763",NA,NA,NA,NA,NA,NA,NA,0.0172210813850872
-1.41236790951634,0.999836753434068,7,"OTU.3039",NA,NA,NA,NA,NA,NA,NA,1
0.368967920820135,0.762608862491247,7,"OTU.2459","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.759080254560564,0.997292225835286,7,"OTU.4664",NA,NA,NA,NA,NA,NA,NA,1
1.22801053563001,0.165480877623481,7,"OTU.7949","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__fungal_sp_ARIZ_B362",0.980696872488163
-0.736967695622298,0.995142222822962,7,"OTU.3998",NA,NA,NA,NA,NA,NA,NA,1
1.9707079748283,0.0138774825666508,7,"OTU.4241",NA,NA,NA,NA,NA,NA,NA,0.121471521043655
0.127556936768746,0.880046771349779,7,"OTU.1324",NA,NA,NA,NA,NA,NA,NA,1
-0.0299129902138446,0.915918614223005,7,"OTU.1521",NA,NA,NA,NA,NA,NA,NA,1
0.645591699410781,0.575798493981933,7,"OTU.3060",NA,NA,NA,NA,NA,NA,NA,1
0.0997125929059806,0.895858123852021,7,"OTU.2020","k__Fungi",NA,NA,NA,NA,NA,NA,1
1.73872902060211,0.0362580013419018,7,"OTU.7087",NA,NA,NA,NA,NA,NA,NA,0.279895715155936
0.816610968812944,0.44925719645686,7,"OTU.24210","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.72627991909158,0.517295759980482,7,"OTU.1093",NA,NA,NA,NA,NA,NA,NA,1
1.76687782303618,0.0700466879869235,7,"OTU.34128",NA,NA,NA,NA,NA,NA,NA,0.47577165996313
0.647701617231179,0.573205041481906,7,"OTU.26907","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella",NA,1
0.675741049433814,0.555421244500834,7,"OTU.34477",NA,NA,NA,NA,NA,NA,NA,1
0.243108025900983,0.825383436968648,7,"OTU.1146","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__fungal_sp_D9",1
1.52673366683838,0.0827351823217021,7,"OTU.4952","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,0.544283023323902
2.13518373713955,0.00440307520997844,7,"OTU.1661","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.0426445987929393
0.832842377000761,0.441849511688242,7,"OTU.27418",NA,NA,NA,NA,NA,NA,NA,1
1.40544524512979,0.106168488752141,7,"OTU.2731","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.677147800211829
0.860404083201167,0.422715410448059,7,"OTU.19880",NA,NA,NA,NA,NA,NA,NA,1
0.326212428322484,0.786047910941322,7,"OTU.28572",NA,NA,NA,NA,NA,NA,NA,1
-0.119358355879111,0.94219904617268,7,"OTU.1723",NA,NA,NA,NA,NA,NA,NA,1
-0.910274133357067,0.997334813312048,7,"OTU.5446",NA,NA,NA,NA,NA,NA,NA,1
-1.41175414495395,0.999924933421087,7,"OTU.2255",NA,NA,NA,NA,NA,NA,NA,1
1.13767135390217,0.245297545003102,7,"OTU.16368",NA,NA,NA,NA,NA,NA,NA,1
0.834229625462546,0.440889099585458,7,"OTU.11476",NA,NA,NA,NA,NA,NA,NA,1
1.54480852765277,0.0722067671466487,7,"OTU.5684",NA,NA,NA,NA,NA,NA,NA,0.485976391989629
1.03131523989762,0.303631900933866,7,"OTU.6764",NA,NA,NA,NA,NA,NA,NA,1
0.195884801413155,0.844561109759777,7,"OTU.6139",NA,NA,NA,NA,NA,NA,NA,1
1.45710176106094,0.104926247036778,7,"OTU.12159",NA,NA,NA,NA,NA,NA,NA,0.671271280736817
1.67036249883729,0.0488212796393107,7,"OTU.6242",NA,NA,NA,NA,NA,NA,NA,0.360897939948544
-0.695078956694847,0.999999829201947,14,"OTU.40","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
4.33187943310331,3.98055481171501e-27,14,"OTU.7","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",9.25257851789755e-25
0.490369355801571,0.750196671697224,14,"OTU.5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola",NA,1
1.94657121316884,0.000968984391847748,14,"OTU.3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae",NA,NA,0.0115835162728314
-1.7498326975399,0.999999999727152,14,"OTU.16","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
0.534225985223454,0.670071127783157,14,"OTU.11","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Verticillium","s__Verticillium_dahliae",1
-2.57197108138674,0.999999999999173,14,"OTU.33","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
2.7630261121716,2.48321614201629e-08,14,"OTU.4","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,7.31674390013815e-07
3.93001775756886,2.16612111522795e-21,14,"OTU.1","k__Fungi",NA,NA,NA,NA,NA,NA,3.48578874850528e-19
-0.371878589893663,0.976668563393952,14,"OTU.466","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Melanosporales","f__Ceratostomataceae","g__Sphaerodes","s__Sphaerodes_sp_SMCD2220",1
2.8420792784929,4.53346439973912e-08,14,"OTU.2","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,1.26453433656723e-06
-3.11563716171888,1,14,"OTU.6","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-4.91197303417596,1,14,"OTU.448","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedzygomycete",1
-0.674274285611635,0.999175688704612,14,"OTU.88","k__Fungi",NA,NA,NA,NA,NA,NA,1
-1.50295139703835,0.999999994916344,14,"OTU.10","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
-0.252433877277164,0.979752334464492,14,"OTU.295","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.42449393564956,0.999999991673496,14,"OTU.48","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.30226925521253,0.999995931958035,14,"OTU.80","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metarhizium","s__Metarhizium_anisopliae",1
-0.992738958754116,0.999912623787983,14,"OTU.17","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales",NA,NA,NA,1
-2.52645277707813,0.999999990519412,14,"OTU.23","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
3.1343786189343,8.5806259218874e-10,14,"OTU.8","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",3.32419804233119e-08
-0.842285087255947,0.999908882275073,14,"OTU.161","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
0.375678971997203,0.761813319766055,14,"OTU.42","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Eucasphaeria","s__Eucasphaeria_capensis",1
-0.65317317627304,0.99712576055178,14,"OTU.129","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.946606069379439,0.328398101241229,14,"OTU.149","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Onygenaceae","g__Auxarthron",NA,1
-4.07905768737375,1,14,"OTU.22","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.0272045471688052,0.926073452195227,14,"OTU.7467","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia",NA,1
-0.164953010166592,0.974684593082823,14,"OTU.41","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
-2.43687550645609,0.999999999999995,14,"OTU.36","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella",NA,1
-3.67456259479264,1,14,"OTU.29","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.29620644129078,0.999999907877132,14,"OTU.47","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
-1.07407679777408,0.999958977366138,14,"OTU.158","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,1
0.250123937088812,0.856411674296965,14,"OTU.701","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.434279914990313,0.999039159579564,14,"OTU.12","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
6.31313756032271,3.42889673319799e-23,14,"OTU.13836","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",5.97770997154183e-21
-4.17835873799144,1,14,"OTU.59","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Actinomucor",NA,1
-0.394497568139851,0.998238760744721,14,"OTU.76","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__unidentified","g__unidentified",NA,1
-0.762067067523923,0.999935120548626,14,"OTU.32","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Epicoccum",NA,1
3.27998997438868,7.67966454467763e-06,14,"OTU.3202","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Tulasnellaceae","g__Tulasnella","s__Tulasnella_calospora",0.000142175736526244
-1.73761993955344,0.999999977040476,14,"OTU.99","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Hyponectriaceae","g__Microdochium","s__Microdochium_bolleyi",1
-0.928831506782459,0.999710090577653,14,"OTU.308","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.661079842750802,0.999437516499134,14,"OTU.101","k__Fungi","p__Ascomycota","c__Incertae_sedis","o__Incertae_sedis","f__Incertae_sedis","g__Ilyonectria","s__Ilyonectria_macrodidyma",1
4.3069963409371,2.58441162835975e-08,14,"OTU.8965","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,7.50915156462305e-07
-3.32430692797337,1,14,"OTU.184","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Mucor",NA,1
3.74714202561277,1.58781415608998e-08,14,"OTU.3798","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__fungal_sp_ARIZ_B362",4.81406842686992e-07
-0.52863445727669,0.998961682343215,14,"OTU.15","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-2.13334847129211,0.999999999946137,14,"OTU.26","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
0.259376456492169,0.864119671375816,14,"OTU.293","k__Fungi",NA,NA,NA,NA,NA,NA,1
-2.94911878348012,1,14,"OTU.114","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma",NA,1
-4.10273962784759,1,14,"OTU.31","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Incertae_sedis","g__Candida",NA,1
2.87358372240922,5.85207377087875e-08,14,"OTU.62","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Incertae_sedis","g__Myrothecium",NA,1.54968839603523e-06
1.03379185031992,0.258502174911503,14,"OTU.131","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",1
-1.08097019354862,0.999762607253953,14,"OTU.134",NA,NA,NA,NA,NA,NA,NA,1
-4.41968160103846,1,14,"OTU.495","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella",NA,1
-3.24785692776847,1,14,"OTU.18103","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-3.79592540176178,1,14,"OTU.24176","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-4.4714992986429,1,14,"OTU.27","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.989507726416313,0.999218340306761,14,"OTU.1005","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.543802803809489,0.998657467161142,14,"OTU.77","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia",NA,1
-0.91257903335201,0.999997134737612,14,"OTU.123","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-2.57716288839612,1,14,"OTU.154","k__Fungi","p__Ascomycota","c__Eurotiomycetes",NA,NA,NA,NA,1
-1.27433774457994,0.999999068840223,14,"OTU.179","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.85819202786154,0.370450111169841,14,"OTU.156","k__Fungi",NA,NA,NA,NA,NA,NA,1
2.90369678162386,6.61742386221215e-10,14,"OTU.20","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,2.61200956976374e-08
-4.93763306967625,1,14,"OTU.14","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__unidentified","s__unculturedMortierella",1
-2.15823077383435,1,14,"OTU.28302","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
0.538520641544284,0.630224423009926,14,"OTU.852",NA,NA,NA,NA,NA,NA,NA,1
6.10993361084634,7.19523292019548e-39,14,"OTU.90","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae",NA,NA,3.76310681726224e-36
-1.45214050252989,0.999985425957109,14,"OTU.261","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.748502865288228,0.999367952557118,14,"OTU.12862","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella",NA,1
2.7164897944615,1.67416175412305e-06,14,"OTU.2074","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",3.43367293100532e-05
-3.59840010600987,1,14,"OTU.87","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Mucor",NA,1
-1.91982725552953,1,14,"OTU.38","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Bionectria","s__Bionectria_ochroleuca",1
0.231853638915379,0.800716954116735,14,"OTU.968",NA,NA,NA,NA,NA,NA,NA,1
-1.55976460041749,0.999999823227286,14,"OTU.95","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-8.06481855748101,1,14,"OTU.78","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Coprinaceae","g__Coprinus","s__Coprinus_cordisporus",1
-1.1928182744574,0.999999428902368,14,"OTU.124","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.0784457239306,0.999999967600945,14,"OTU.60","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Myrmecridium",NA,1
3.96457494941862,3.33958581065037e-07,14,"OTU.2502","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,7.76268168431175e-06
2.72406650168898,0.00137486490140537,14,"OTU.10507","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Verticillium","s__Verticillium_dahliae",0.0157170348291805
1.10576272015086,0.216650921095199,14,"OTU.230","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Incertae_sedis","f__Myxotrichaceae",NA,NA,1
-0.382403888131619,0.986388868002465,14,"OTU.39","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium",NA,1
-0.763153305694152,0.999527709445015,14,"OTU.24","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__Cercospora",NA,1
-0.676964190251863,0.999945264021801,14,"OTU.92","k__Fungi","p__Ascomycota","c__Incertae_sedis","o__Incertae_sedis","f__Incertae_sedis","g__Dokmaia",NA,1
-2.85936228774694,0.999999999999996,14,"OTU.366","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.79665843809422,0.997758678994045,14,"OTU.948","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.0831179991525474,0.903494680183673,14,"OTU.228","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
2.91922049728204,0.000263285294600926,14,"OTU.17693","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola",NA,0.00362363708095485
-2.62964930923586,0.999999999999878,14,"OTU.8693","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.624782169685141,0.585219863607073,14,"OTU.103","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
-0.357738456997034,0.995171406790692,14,"OTU.522","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
4.37357962242166,1.24116003283123e-27,14,"OTU.70","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,3.24563348585366e-25
0.184004826295038,0.830776834444247,14,"OTU.93","k__Fungi",NA,NA,NA,NA,NA,NA,1
1.2071575731216,0.2291650062438,14,"OTU.73","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unidentified","g__unidentified","s__Hypocreales_sp_GMG_PPb3",1
-1.25258949351644,0.999998101465635,14,"OTU.110","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma",NA,1
-1.97122627705534,0.99999999999439,14,"OTU.84","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
2.88490112346501,0.000363517467265908,14,"OTU.365","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__Sebacinaceae","g__unidentified",NA,0.00475299088450174
7.95171090509,3.29381249506199e-57,14,"OTU.49","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium",NA,6.89065573966968e-54
5.65835241954902,2.4608243547089e-18,14,"OTU.5437","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",2.57402227502551e-16
-1.39869694101313,0.999999369783534,14,"OTU.19420","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
-1.25249946024608,0.99999992827502,14,"OTU.108","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Paecilomyces","s__Paecilomyces_marquandii",1
0.810044479731082,0.450090048333708,14,"OTU.379","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,1
-3.45249751833472,1,14,"OTU.152","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_luteolus",1
-0.0105471449674245,0.893887321828179,14,"OTU.452","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
-0.556708467619181,0.998335715123807,14,"OTU.166","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae",NA,NA,1
4.46117293409601,1.75778972611113e-10,14,"OTU.15817","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",7.66103355630099e-09
1.39875253478862,0.140484855417403,14,"OTU.5490","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Plectosphaerella",NA,0.851867587052774
-1.3536177824293,0.9999998508094,14,"OTU.126","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedAscomycota",1
0.429771362653933,0.745946382283674,14,"OTU.121","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.0213147317790741,0.945896815845917,14,"OTU.83","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-2.53566828661739,0.999999999999812,14,"OTU.55","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus",NA,1
-0.340715891020355,0.988931828265032,14,"OTU.54","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,1
-3.43191185483396,1,14,"OTU.118","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
8.92996379078344,3.01764765057034e-52,14,"OTU.98","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Geomyces",NA,3.15645944249657e-49
-0.0745211567511074,0.926887488147569,14,"OTU.288","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__unidentified","f__unidentified","g__unidentified",NA,1
0.734901221513307,0.510837529916715,14,"OTU.264",NA,NA,NA,NA,NA,NA,NA,1
4.09344108185192,3.49070272695273e-09,14,"OTU.222","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1.25906036289399e-07
-0.242766407469649,0.992039266893412,14,"OTU.190","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
0.527770360285441,0.673404133357582,14,"OTU.429","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-1.1303407749261,0.999911854387734,14,"OTU.155","k__Fungi",NA,NA,NA,NA,NA,NA,1
4.77803322121864,1.68292336851187e-19,14,"OTU.1484","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",2.20042230432927e-17
